from_year,to_year,county_norm,from_precinct_norm,to_precinct_norm,method,score
2004,2006,DAVIDSON,24 4 PARK AVE SCHOOL,24 4 PARK AVE SCHOOL,exact_norm,1.0
2004,2006,DAVIDSON,24 5 MCCABE PARK CC,24 5 MCCABE PARK CC,exact_norm,1.0
2004,2006,DAVIDSON,24 6 WEST END MS,24 6 WEST END MS,exact_norm,1.0
2004,2006,DAVIDSON,25 1 RANDALLS LEARN,25 1 RANDALLS LEARN,exact_norm,1.0
2004,2006,DAVIDSON,25 2 BOY SCOUTS,25 2 BOY SCOUTS,exact_norm,1.0
2004,2006,DAVIDSON,25 3 GREEN HILLS LIB,25 3 GREEN HILLS LIB,exact_norm,1.0
2004,2006,DAVIDSON,25 4 GRANNY WHITE CH,25 4 GRANNY WHITE CH,exact_norm,1.0
2004,2006,DAVIDSON,25 5 HILLSBORO HIGH,25 5 HILLSBORO HIGH,exact_norm,1.0
2004,2006,DAVIDSON,25 6 YWCA,25 6 YWCA,exact_norm,1.0
2004,2006,DAVIDSON,26 1 PARAGON MILLS,26 1 PARAGON MILLS,exact_norm,1.0
2004,2006,DAVIDSON,26 3 NORMAN BINKLEY,26 3 NORMAN BINKLEY,exact_norm,1.0
2004,2006,DAVIDSON,26 4 CRIEVE HALL SCH,26 4 CRIEVE HALL SCH,exact_norm,1.0
2004,2006,DAVIDSON,26 5 ELLINGTON AGRI,26 5 ELLINGTON AGRI,exact_norm,1.0
2004,2006,DAVIDSON,27 2 ELLINGTON AG,27 2 ELLINGTON AG,exact_norm,1.0
2004,2006,DAVIDSON,27 3 MCMURRAY MIDDLE,27 3 MCMURRAY MIDDLE,exact_norm,1.0
2004,2006,DAVIDSON,27 4 CHRIST CHURCH,27 4 CHRIST CHURCH,exact_norm,1.0
2004,2006,DAVIDSON,28 1 UNA BAPTIST,28 1 UNA BAPTIST,exact_norm,1.0
2004,2006,DAVIDSON,28 3 UNA BAPTIST,28 3 UNA BAPTIST,exact_norm,1.0
2004,2006,DAVIDSON,28 4 ANTIOCH CHURCH,28 4 ANTIOCH CHURCH,exact_norm,1.0
2004,2006,DAVIDSON,28 5 APOLLO MID SCH,28 5 APOLLO MID SCH,exact_norm,1.0
2004,2006,DAVIDSON,29 1 PRIEST LAKE,29 1 PRIEST LAKE,exact_norm,1.0
2004,2006,DAVIDSON,29 2 LAKEVIEW SCHOOL,29 2 LAKEVIEW SCHOOL,exact_norm,1.0
2004,2006,DAVIDSON,29 3 HAMILTON UMC,29 3 HAMILTON UMC,exact_norm,1.0
2004,2006,DAVIDSON,29 4 SMITH SPRINGS,29 4 SMITH SPRINGS,exact_norm,1.0
2004,2006,DAVIDSON,30 1 HAYWOOD SCHOOL,30 1 HAYWOOD SCHOOL,exact_norm,1.0
2004,2006,DAVIDSON,30 2 HAYWOOD HILLS,30 2 HAYWOOD HILLS,exact_norm,1.0
2004,2006,DAVIDSON,30 3 GRACE COLE SCH,30 3 GRACE COLE SCH,exact_norm,1.0
2004,2006,DAVIDSON,30 4 TUSCULUM CHURCH,30 4 TUSCULUM CHURCH,exact_norm,1.0
2004,2006,DAVIDSON,31 1 WOODSON CHAPEL,31 1 WOODSON CHAPEL,exact_norm,1.0
2004,2006,DAVIDSON,31 2 WOODSON CHAPEL,31 2 WOODSON CHAPEL,exact_norm,1.0
2004,2006,DAVIDSON,31 3 OASIS WORSHIP,31 3 OASIS WORSHIP,exact_norm,1.0
2004,2006,DAVIDSON,32 1 ANTIOCH UMC,32 1 ANTIOCH UMC,exact_norm,1.0
2004,2006,DAVIDSON,32 2 BELL ROAD BAPT,32 2 BELL ROAD BAPT,exact_norm,1.0
2004,2006,DAVIDSON,32 3 CANE RIDGE CC,32 3 CANE RIDGE CC,exact_norm,1.0
2004,2006,DAVIDSON,32 4 SPIRIT OF LIFE,32 4 SPIRIT OF LIFE,exact_norm,1.0
2004,2006,DAVIDSON,32 5 ANTIOCH MIDDLE,32 5 ANTIOCH MIDDLE,exact_norm,1.0
2004,2006,DAVIDSON,33 1 THE TUNE HOUSE,33 1 THE TUNE HOUSE,exact_norm,1.0
2004,2006,DAVIDSON,33 2 NEW ANTIOCH HS,33 2 NEW ANTIOCH HS,exact_norm,1.0
2004,2006,DAVIDSON,33 3 SE LIBRARY,33 3 SE LIBRARY,exact_norm,1.0
2004,2006,DAVIDSON,33 4 HICKORY HOLLOW,33 4 HICKORY HOLLOW,exact_norm,1.0
2004,2006,DAVIDSON,34 01 JULIA GREEN ES,34 1 JULIA GREEN ES,fuzzy_norm,0.974359
2004,2006,DAVIDSON,34 02 HILLSBORO PRES,34 2 HILLSBORO PRES,fuzzy_norm,0.974359
2004,2006,DAVIDSON,34 03 PERCY PRST SCH,34 3 PERCY PRST SCH,fuzzy_norm,0.974359
2004,2006,DAVIDSON,34 04 JOHN TROTWOOD,34 4 JOHN TROTWOOD,fuzzy_norm,0.972973
2004,2006,DAVIDSON,34 06 JUDSON BAPT,34 6 JUDSON BAPT,fuzzy_norm,0.969697
2004,2006,DAVIDSON,34 08 GLENDALE UMC,34 8 GLENDALE UMC,fuzzy_norm,0.971429
2004,2006,DAVIDSON,34 10 FOREST HILLS,34 10 FOREST HILLS,exact_norm,1.0
2004,2006,DAVIDSON,35 1 GOWER SCHOOL,35 1 GOWER SCHOOL,exact_norm,1.0
2004,2006,DAVIDSON,35 2 SOUTH HARPETH,35 2 SOUTH HARPETH,exact_norm,1.0
2004,2006,DAVIDSON,35 3 HARPETH VALLEY,35 3 HARPETH VALLEY,exact_norm,1.0
2004,2006,DAVIDSON,35 4 BELLEVUE UMC,35 4 BELLEVUE UMC,exact_norm,1.0
2004,2006,DAVIDSON,35 5 JEWISH CC,35 5 JEWISH CC,exact_norm,1.0
2004,2006,DEKALB,1 1 ALEXANDRIA,1 1 ALEXANDRIA,exact_norm,1.0
2004,2006,DEKALB,1 2 TEMPERENCE HALL,1 2 TEMPERENCE HALL,exact_norm,1.0
2004,2006,DEKALB,1 3 EDGAR EVINS PARK,1 3 EDGAR EVINS PARK,exact_norm,1.0
2004,2006,DEKALB,2 1 LIBERTY,2 1 LIBERTY,exact_norm,1.0
2004,2006,DEKALB,2 2 DOWELLTOWN,2 2 DOWELLTOWN,exact_norm,1.0
2004,2006,DEKALB,2 3 SNOWS HILL,2 3 SNOWS HILL,exact_norm,1.0
2004,2006,DEKALB,3 MIDDLE SCHOOL,3 1 MIDDLE SCHOOL,fuzzy_norm,0.9375
2004,2006,DEKALB,4 1 CHERRY HILL,4 1 CHERRY HILL,exact_norm,1.0
2004,2006,DEKALB,4 2 ROCK CASTLE,4 2 ROCK CASTLE,exact_norm,1.0
2004,2006,DEKALB,4 3 COURTHOUSE,4 3 COURTHOUSE,exact_norm,1.0
2004,2006,DEKALB,5 1 JOHNSON CHAPEL,5 1 JOHNSON CHAPEL,exact_norm,1.0
2004,2006,DEKALB,5 2 ELEMENTARY SCH,5 2 ELEMENTARY SCH,exact_norm,1.0
2004,2006,DEKALB,6 1 BELK,6 1 BELK,exact_norm,1.0
2004,2006,DEKALB,6 2 KELTONBURG,6 2 KELTONBURG,exact_norm,1.0
2004,2006,DEKALB,6 3 BLUE SPRINGS,6 3 BLUE SPRINGS,exact_norm,1.0
2004,2006,DEKALB,7 CHURCH OF CHRIST,7 1 CHURCH OF CHRIST,fuzzy_norm,0.947368
2004,2006,DEKALB,ABSENTEE,ABSENTEE,exact_norm,1.0
2004,2006,DICKSON,01 2 SYLVIA BAPTIST,1 2 SYLVIA BAPTIST,fuzzy_norm,0.972973
2004,2006,DICKSON,02 1 ENO CC,2 1 ENO CC,fuzzy_norm,0.952381
2004,2006,DICKSON,02 2 TENNESSEE CITY,2 2 TENNESSEE CITY,fuzzy_norm,0.972973
2004,2006,DICKSON,03 1 CUMBERLAND FCE,3 1 CUMBERLAND FCE,fuzzy_norm,0.972973
2004,2006,DICKSON,03 2 VANLEER TOWN,3 2 VANLEER TOWN,fuzzy_norm,0.969697
2004,2006,DICKSON,04 1 JACKSON CHAPEL,4 1 JACKSON CHAPEL,fuzzy_norm,0.972973
2004,2006,DICKSON,05 1 WILLIAM JAMES,5 1 WILLIAM JAMES,fuzzy_norm,0.971429
2004,2006,DICKSON,06 1 BURNS TOWN HALL,6 1 BURNS TOWN HALL,fuzzy_norm,0.974359
2004,2006,DICKSON,06 2 PORTER CC,6 2 PORTER CC,fuzzy_norm,0.962963
2004,2006,DICKSON,07 1 POMONA TN TECH,7 1 POMONA TN TECH,fuzzy_norm,0.972973
2004,2006,DICKSON,08 1 SENIOR CITIZEN,8 1 SENIOR CITIZEN,fuzzy_norm,0.972973
2004,2006,DICKSON,09 1 SUPT OFFICE,9 1 SUPT OFFICE,fuzzy_norm,0.967742
2004,2006,DICKSON,10 1 DICKSON MIDDLE,10 1 DICKSON MIDDLE,exact_norm,1.0
2004,2006,DICKSON,11 1 NEW HOPE BAPT,11 1 NEW HOPE BAPT,exact_norm,1.0
2004,2006,DICKSON,12 2 EASTSIDE STUART,12 2 EASTSIDE STUART,exact_norm,1.0
2004,2006,DICKSON,12 3 WHITE BLUFF CC,12 3 WHITE BLUFF CC,exact_norm,1.0
2004,2006,DYER,A BONICORD,A1 BONICORD,fuzzy_norm,0.952381
2004,2006,DYER,A FOWLKES,A2 FOWLKES,fuzzy_norm,0.947368
2004,2006,DYER,B NEWBERN,B NEWBERN,exact_norm,1.0
2004,2006,DYER,C1 TATUMVILLE,C1 TATUMVILLE,exact_norm,1.0
2004,2006,DYER,C2 TRIMBLE,C2 TRIMBLE,exact_norm,1.0
2004,2006,DYER,C3 ROELLEN,C3 ROELLEN,exact_norm,1.0
2004,2006,DYER,D1 MILLSFIELD,D1 MILLSFIELD,exact_norm,1.0
2004,2006,DYER,D2 BOGOTA,D2 BOGOTA,exact_norm,1.0
2004,2006,DYER,E FINLEY,E1 FINLEY,fuzzy_norm,0.941176
2004,2006,DYER,E LENOX,E2 LENOX,fuzzy_norm,0.933333
2004,2006,DYER,G COURTHOUSE,G COURTHOUSE,exact_norm,1.0
2004,2006,DYER,H E DYERSBURG,H E DYERSBURG,exact_norm,1.0
2004,2006,DYER,I COMMUNITY CENTER,I1 COMMUNITY CENTER,fuzzy_norm,0.972973
2004,2006,DYER,I HURRICANE HILL,I2 HURRICANE HILL,fuzzy_norm,0.969697
2004,2006,FENTRESS,ALLARDT,ALLARDT,exact_norm,1.0
2004,2006,FENTRESS,ARMATHWAITE,ARMATHWAITE,exact_norm,1.0
2004,2006,FENTRESS,BANNER SPRINGS,BANNER SPRINGS,exact_norm,1.0
2004,2006,FENTRESS,CLARKRANGE,CLARKRANGE,exact_norm,1.0
2004,2006,FENTRESS,COMMUNITY CENTER,COMMUNITY CENTER,exact_norm,1.0
2004,2006,FENTRESS,COURTHOUSE,COURTHOUSE,exact_norm,1.0
2004,2006,FENTRESS,CROSSROADS,CROSSROADS,exact_norm,1.0
2004,2006,FENTRESS,GRIMSLEY,GRIMSLEY,exact_norm,1.0
2004,2006,FENTRESS,PALL MALL,PALL MALL,exact_norm,1.0
2004,2006,FENTRESS,PINE HAVEN,PINE HAVEN,exact_norm,1.0
2004,2006,FENTRESS,SHIRLEY,SHIRLEY,exact_norm,1.0
2004,2006,FENTRESS,WEST FENTRESS,WEST FENTRESS,exact_norm,1.0
2004,2006,FENTRESS,YORK ELEMENTARY,YORK ELEMENTARY,exact_norm,1.0
2004,2006,FRANKLIN,1 1 COURTHOUSE,1 1 COURTHOUSE,exact_norm,1.0
2004,2006,FRANKLIN,2 1 CLARK MEMORIAL,2 1 CLARK MEMORIAL,exact_norm,1.0
2004,2006,FRANKLIN,3 1 BROADVIEW,3 1 BROADVIEW,exact_norm,1.0
2004,2006,FRANKLIN,3 2 HUNTLAND,3 2 HUNTLAND,exact_norm,1.0
2004,2006,FRANKLIN,3 3 OLD SALEM,3 3 OLD SALEM,exact_norm,1.0
2004,2006,FRANKLIN,4 1 BELVIDERE,4 1 BELVIDERE,exact_norm,1.0
2004,2006,FRANKLIN,4 2 COWAN,4 2 COWAN,exact_norm,1.0
2004,2006,FRANKLIN,4 3 LIBERTY,4 3 LIBERTY,exact_norm,1.0
2004,2006,FRANKLIN,5 1 KEITH SPRINGS,5 1 KEITH SPRINGS,exact_norm,1.0
2004,2006,FRANKLIN,5 2 SEWANEE,5 2 SEWANEE,exact_norm,1.0
2004,2006,FRANKLIN,5 3 SHERWOOD,5 3 SHERWOOD,exact_norm,1.0
2004,2006,FRANKLIN,6 1 ALTO OAK GROVE,6 1 ALTO OAK GROVE,exact_norm,1.0
2004,2006,FRANKLIN,6 2 CAPITOL HILL,6 2 CAPITOL HILL,exact_norm,1.0
2004,2006,FRANKLIN,6 3 UTSI,6 3 UTSI,exact_norm,1.0
2004,2006,FRANKLIN,7 1 NORTH LAKE,7 1 NORTH LAKE,exact_norm,1.0
2004,2006,FRANKLIN,7 2 WINCHESTER SPGS,7 2 WINCHESTER SPGS,exact_norm,1.0
2004,2006,FRANKLIN,8 1 DECHERD,8 1 DECHERD,exact_norm,1.0
2004,2006,FRANKLIN,8 2 ESTILL SPRINGS,8 2 ESTILL SPRINGS,exact_norm,1.0
2004,2006,GIBSON,01 1 MEDINA CIVIC,1 1 MEDINA CIVIC,fuzzy_norm,0.969697
2004,2006,GIBSON,01 2 SITKA CC,1 2 SITKA CC,fuzzy_norm,0.96
2004,2006,GIBSON,01 3 SOUTH GIBSON,1 3 SOUTH GIBSON,fuzzy_norm,0.969697
2004,2006,GIBSON,08 12 EDISON CC,8 1 EDISON CC,fuzzy_norm,0.928571
2004,2006,GIBSON,11 24 MOORE S CHAPEL,11 2 MOORE S CHAPEL,fuzzy_norm,0.974359
2004,2006,GIBSON,16 17 YORKVILLE,16 1 YORKVILLE,fuzzy_norm,0.965517
2004,2006,GILES,1A ARDMORE,1A ARDMORE,exact_norm,1.0
2004,2006,GILES,1B PROSPECT,1B PROSPECT,exact_norm,1.0
2004,2006,GILES,2A MINOR HILL,2A MINOR HILL,exact_norm,1.0
2004,2006,GILES,2B AIRPORT,2B AIRPORT,exact_norm,1.0
2004,2006,GILES,3A RICHLAND TRACE,3A RICHLAND TRACE,exact_norm,1.0
2004,2006,GILES,3B CAMPBELLSVILLE,3B CAMPBELLSVILLE,exact_norm,1.0
2004,2006,GILES,4A LYNNVILLE,4A LYNNVILLE,exact_norm,1.0
2004,2006,GILES,5B CO OP,5B CO OP,exact_norm,1.0
2004,2006,GILES,6A COURTHOUSE,6A COURTHOUSE,exact_norm,1.0
2004,2006,GILES,6B BMS,6B BMS,exact_norm,1.0
2004,2006,GILES,7A GCHS,7A GCHS,exact_norm,1.0
2004,2006,GILES,7B REC CENTER,7B REC CENTER,exact_norm,1.0
2004,2006,GILES,ABSENTEE,ABSENTEE,exact_norm,1.0
2004,2006,GREENE,10 1 EAST VIEW,10 1 EAST VIEW,exact_norm,1.0
2004,2006,GREENE,10 1 HIGH SCHOOL,10 1 HIGH SCHOOL,exact_norm,1.0
2004,2006,GREENE,10 1 HIGHLAND ROBY,10 1 HIGHLAND ROBY,exact_norm,1.0
2004,2006,GREENE,10 1 TUSCULUM VIEW,10 1 TUSCULUM VIEW,exact_norm,1.0
2004,2006,GREENE,10 2 ANDREW JOHNSON,10 2 ANDREW JOHNSON,exact_norm,1.0
2004,2006,GREENE,10 2 COURT HOUSE,10 2 COURTHOUSE,fuzzy_norm,0.967742
2004,2006,GREENE,10 2 MIDDLE SCHOOL,10 2 MIDDLE SCHOOL,exact_norm,1.0
2004,2006,GRUNDY,ALTAMONT,ALTAMONT,exact_norm,1.0
2004,2006,GRUNDY,CENTRAL,CENTRAL,exact_norm,1.0
2004,2006,GRUNDY,COALMONT,COALMONT,exact_norm,1.0
2004,2006,GRUNDY,COLLINS,COLLINS,exact_norm,1.0
2004,2006,GRUNDY,CROSS ROADS,CROSS ROADS,exact_norm,1.0
2004,2006,GRUNDY,HUBBARD S COVE,HUBBARD S COVE,exact_norm,1.0
2004,2006,GRUNDY,MONTEAGLE,MONTEAGLE,exact_norm,1.0
2004,2006,GRUNDY,PALMER,PALMER,exact_norm,1.0
2004,2006,GRUNDY,PELHAM,PELHAM,exact_norm,1.0
2004,2006,GRUNDY,TARLTON,TARLTON,exact_norm,1.0
2004,2006,HAMBLEN,01 1 COURTHOUSE,01 1 COURTHOUSE,exact_norm,1.0
2004,2006,HAMBLEN,02 1 MEADOWVIEW MID,02 1 MEADOWVIEW MID,exact_norm,1.0
2004,2006,HAMBLEN,03 1 EAST HIGH SCH,03 1 EAST HIGH SCH,exact_norm,1.0
2004,2006,HAMBLEN,04 1 WEST HIGH SCH,04 1 WEST HIGH SCH,exact_norm,1.0
2004,2006,HAMBLEN,05 1 WEST VIEW,05 1 WEST VIEW,exact_norm,1.0
2004,2006,HAMBLEN,06 1 FAIRVIEW MARG,06 1 FAIRVIEW MARG,exact_norm,1.0
2004,2006,HAMBLEN,07 1 CHEROKEE PARK,07 1 CHEROKEE PARK,exact_norm,1.0
2004,2006,HAMBLEN,08 1 NATIONAL GUARD,08 1 NATIONAL GUARD,exact_norm,1.0
2004,2006,HAMBLEN,09 2 WHITESBURG SCH,09 2 WHITESBURG SCH,exact_norm,1.0
2004,2006,HAMBLEN,10 1 FISH HATCHERY,10 1 FISH HATCHERY,exact_norm,1.0
2004,2006,HAMBLEN,10 2 UNION HEIGHTS,10 2 UNION HEIGHTS,exact_norm,1.0
2004,2006,HAMBLEN,11 1 WEST HIGH SCH,11 1 WEST HIGH SCH,exact_norm,1.0
2004,2006,HAMBLEN,11 2 WITT SCHOOL,11 2 WITT SCHOOL,exact_norm,1.0
2004,2006,HAMBLEN,12 1 ALPHA ELEM,12 1 ALPHA ELEM,exact_norm,1.0
2004,2006,HAMBLEN,13 1 CEDAR HILL,13 1 CEDAR HILL,exact_norm,1.0
2004,2006,HAMBLEN,14 1 MANLEY PRIMARY,14 1 MANLEY PRIMARY,exact_norm,1.0
2004,2006,HAMBLEN,ABSENTEE,ABSENTEE,exact_norm,1.0
2004,2006,HANCOCK,1ST,1ST,exact_norm,1.0
2004,2006,HANCOCK,2ND,2ND,exact_norm,1.0
2004,2006,HANCOCK,3RD,3RD,exact_norm,1.0
2004,2006,HANCOCK,4TH,4TH,exact_norm,1.0
2004,2006,HANCOCK,5TH,5TH,exact_norm,1.0
2004,2006,HANCOCK,6TH,6TH,exact_norm,1.0
2004,2006,HANCOCK,7TH,7TH,exact_norm,1.0
2004,2006,HARDEMAN,BOLIVAR,BOLIVAR,exact_norm,1.0
2004,2006,HARDEMAN,CAMPBELL CHAPEL,CAMPBELL CHAPEL,exact_norm,1.0
2004,2006,HARDEMAN,GRAND JUNCTION,GRAND JUNCTION,exact_norm,1.0
2004,2006,HARDEMAN,HICKORY VALLEY,HICKORY VALLEY,exact_norm,1.0
2004,2006,HARDEMAN,HORNSBY,HORNSBY,exact_norm,1.0
2004,2006,HARDEMAN,LACY,LACY,exact_norm,1.0
2004,2006,HARDEMAN,MIDDLETON,MIDDLETON,exact_norm,1.0
2004,2006,HARDEMAN,POCAHONTAS,POCAHONTAS,exact_norm,1.0
2004,2006,HARDEMAN,SAULSBURY,SAULSBURY,exact_norm,1.0
2004,2006,HARDEMAN,SILERTON,SILERTON,exact_norm,1.0
2004,2006,HARDEMAN,TOONE,TOONE,exact_norm,1.0
2004,2006,HARDEMAN,WEST BOLIVAR,WEST BOLIVAR,exact_norm,1.0
2004,2006,HARDEMAN,WHITEVILLE,WHITEVILLE,exact_norm,1.0
2004,2006,HAWKINS,1 MOUNT CARMEL,1 MOUNT CARMEL,exact_norm,1.0
2004,2006,HAWKINS,2 MCPHEETER S BEND,2 MCPHEETER S BEND,exact_norm,1.0
2004,2006,HAWKINS,3 CARTER S VALLEY,3 CARTER S VALLEY,exact_norm,1.0
2004,2006,HAWKINS,3 WALLACE,3 WALLACE,exact_norm,1.0
2004,2006,HAWKINS,3 WATTERSON,3 WATTERSON,exact_norm,1.0
2004,2006,HAWKINS,4 DYKES,4 DYKES,exact_norm,1.0
2004,2006,HAWKINS,4 KEPLAR,4 KEPLAR,exact_norm,1.0
2004,2006,HAWKINS,4 ROGERSVILLE NO OUT,4 ROGERSVILLE NO OUT,exact_norm,1.0
2004,2006,HAWKINS,4 UPPER BEECH,4 UPPER BEECH,exact_norm,1.0
2004,2006,HAWKINS,5 ROGERSVILLE NO IN,5 ROGERSVILLE NO IN,exact_norm,1.0
2004,2006,HAWKINS,5 ROGERSVILLE SO IN,5 ROGERSVILLE SO IN,exact_norm,1.0
2004,2006,HAWKINS,5 ROGERSVILLE SO OUT,5 ROGERSVILLE SO OUT,exact_norm,1.0
2004,2006,HAWKINS,6 ALUMWELL,6 ALUMWELL,exact_norm,1.0
2004,2006,HAWKINS,6 CHOPTACK,6 CHOPTACK,exact_norm,1.0
2004,2006,HAWKINS,6 CLINCH,6 CLINCH,exact_norm,1.0
2004,2006,HAWKINS,6 MOORESBURG,6 MOORESBURG,exact_norm,1.0
2004,2006,HAWKINS,7 CHEROKEE,7 CHEROKEE,exact_norm,1.0
2004,2006,HAWKINS,7 ST CLAIR,7 ST CLAIR,exact_norm,1.0
2004,2006,HENRY,1 1 PURYEAR,1 1 PURYEAR,exact_norm,1.0
2004,2006,HENRY,1 2 COTTAGE GROVE,1 2 COTTAGE GROVE,exact_norm,1.0
2004,2006,HENRY,1 3 BUCHANAN,1 3 BUCHANAN,exact_norm,1.0
2004,2006,HENRY,2 1 HENRY,2 1 HENRY,exact_norm,1.0
2004,2006,HENRY,2 2 MANSFIELD,2 2 MANSFIELD,exact_norm,1.0
2004,2006,HENRY,2 3 OAKLAND,2 3 OAKLAND,exact_norm,1.0
2004,2006,HENRY,3 1 RUSSWOOD,3 1 RUSSWOOD,exact_norm,1.0
2004,2006,HENRY,3 3 SPRINGVILLE,3 2 SPRINGVILLE,fuzzy_norm,0.933333
2004,2006,HENRY,4 1 CITY HALL,4 2 CITY HALL,fuzzy_norm,0.923077
2004,2006,HENRY,5 1 HENRY CO HIGH,5 1 HENRY CO HIGH,exact_norm,1.0
2004,2006,HICKMAN,01 1 ONLY,1 1 ONLY,fuzzy_norm,0.941176
2004,2006,HICKMAN,01 2 NUNNELLY,1 2 NUNNELLY,fuzzy_norm,0.96
2004,2006,HICKMAN,01 3 PINEWOOD,1 3 PINEWOOD,fuzzy_norm,0.96
2004,2006,HICKMAN,02 1 PINEWOOD,2 1 PINEWOOD,fuzzy_norm,0.96
2004,2006,HICKMAN,02 2 FAIRFIELD,2 2 FAIRFIELD,fuzzy_norm,0.962963
2004,2006,HICKMAN,02 3 EAST BANK,2 3 EAST BANK,fuzzy_norm,0.962963
2004,2006,HICKMAN,03 1 EAST CC,3 1 EAST CC,fuzzy_norm,0.956522
2004,2006,HICKMAN,04 1 LAKE BENSON,4 1 LAKE BENSON,fuzzy_norm,0.967742
2004,2006,HICKMAN,05 1 MT PLEASANT,5 1 MT PLEASANT,fuzzy_norm,0.967742
2004,2006,HICKMAN,05 2 MIDDLE SCHOOL,5 2 MIDDLE SCHOOL,fuzzy_norm,0.971429
2004,2006,HICKMAN,05 3 SHADY GROVE,5 3 SHADY GROVE,fuzzy_norm,0.967742
2004,2006,HICKMAN,05 4 ARMORY,5 4 ARMORY,fuzzy_norm,0.952381
2004,2006,HICKMAN,06 1 SENIOR HIGH,6 1 SENIOR HIGH,fuzzy_norm,0.967742
2004,2006,HICKMAN,06 2 CENTERVILLE ELE,6 2 CENTERVILLE ELE,fuzzy_norm,0.974359
2004,2006,HICKMAN,07 1 COBLE,7 1 COBLE,fuzzy_norm,0.947368
2004,2006,HICKMAN,07 2 PLEASANTVILLE,7 2 PLEASANTVILLE,fuzzy_norm,0.971429
2004,2006,HICKMAN,07 3 BRUSHY,7 3 BRUSHY,fuzzy_norm,0.952381
2004,2006,HICKMAN,07 4 ARMORY,7 4 ARMORY,fuzzy_norm,0.952381
2004,2006,HOUSTON,1 STEWART CC,1 STEWART CC,exact_norm,1.0
2004,2006,HOUSTON,2 ARMORY,2 ARMORY,exact_norm,1.0
2004,2006,HOUSTON,3 ERIN CITY HALL,3 ERIN CITY HALL,exact_norm,1.0
2004,2006,HOUSTON,4 SENIOR CITIZ BLDG,4 SENIOR CITIZ BLDG,exact_norm,1.0
2004,2006,HOUSTON,5 ERIN ELEMENTARY,5 ERIN ELEMENTARY,exact_norm,1.0
2004,2006,HOUSTON,6 MIDDLE SCHOOL,6 MIDDLE SCHOOL,exact_norm,1.0
2004,2006,HOUSTON,7 COUNTY GARAGE,7 COUNTY GARAGE,exact_norm,1.0
2004,2006,HUMPHREYS,1 2 ARMORY,1 2 ARMORY,exact_norm,1.0
2004,2006,HUMPHREYS,2 3 JUNIOR HIGH SCH,2 3 JUNIOR HIGH SCH,exact_norm,1.0
2004,2006,HUMPHREYS,3 4 MLEC,3 4 MLEC,exact_norm,1.0
2004,2006,HUMPHREYS,4 5 LAKEVIEW,4 5 LAKEVIEW,exact_norm,1.0
2004,2006,HUMPHREYS,5 6 AG CENTER,5 6 AG CENTER,exact_norm,1.0
2004,2006,HUMPHREYS,5 7 BUFFALO,5 7 BUFFALO,exact_norm,1.0
2004,2006,HUMPHREYS,6 8 SOUTH MCEWEN,6 8 SOUTH MCEWEN,exact_norm,1.0
2004,2006,HUMPHREYS,7 9 NORTH MCEWEN,7 9 NORTH MCEWEN,exact_norm,1.0
2004,2006,JACKSON,ABSENTEE,ABSENTEE,exact_norm,1.0
2004,2006,JEFFERSON,01 DANDRIDGE ELEM,1 DANDRIDGE ELEM,fuzzy_norm,0.969697
2004,2006,JEFFERSON,02 PIEDMONT,2 PIEDMONT,fuzzy_norm,0.952381
2004,2006,JEFFERSON,03 WHITE PINE SCHOOL,3 WHITE PINE SCHOOL,fuzzy_norm,0.974359
2004,2006,JEFFERSON,04 JEFFERSON ELEM,4 JEFFERSON ELEM,fuzzy_norm,0.969697
2004,2006,JEFFERSON,05 JEFFERSON MIDDLE,5 JEFFERSON MIDDLE,fuzzy_norm,0.972973
2004,2006,JEFFERSON,06 RUSH STRONG SCH,6 RUSH STRONG SCH,fuzzy_norm,0.971429
2004,2006,JEFFERSON,07 NEW MARKET CITY,7 NEW MARKET CITY,fuzzy_norm,0.971429
2004,2006,JEFFERSON,09 TALBOTT SCHOOL,9 TALBOTT SCHOOL,fuzzy_norm,0.969697
2004,2006,JOHNSON,1A LAUREL,1A LAUREL,exact_norm,1.0
2004,2006,JOHNSON,1B COLD SPRINGS,1B COLD SPRINGS,exact_norm,1.0
2004,2006,JOHNSON,2 FORGE SHOUNS,2 FORGE SHOUNS,exact_norm,1.0
2004,2006,JOHNSON,3A TRADE,3A TRADE,exact_norm,1.0
2004,2006,JOHNSON,3B NEVA,3B NEVA,exact_norm,1.0
2004,2006,JOHNSON,4A DRY RUN,4A DRY RUN,exact_norm,1.0
2004,2006,JOHNSON,4B BUTLER,4B BUTLER,exact_norm,1.0
2004,2006,JOHNSON,5 DOE,5 DOE,exact_norm,1.0
2004,2006,JOHNSON,6A SHADY,6A SHADY,exact_norm,1.0
2004,2006,JOHNSON,6B SUTHERLAND,6B SUTHERLAND,exact_norm,1.0
2004,2006,JOHNSON,7A HIGH SCHOOL,7A HIGH SCHOOL,exact_norm,1.0
2004,2006,JOHNSON,7B CITY SCHOOL,7B CITY SCHOOL,exact_norm,1.0
2004,2006,JOHNSON,ABSENTEE,ABSENTEE,exact_norm,1.0
2004,2006,KNOX,06 GREEN SCHOOL,06 GREEN SCHOOL,exact_norm,1.0
2004,2006,KNOX,09 MOSES CENTER,09 MOSES CENTER,exact_norm,1.0
2004,2006,KNOX,10N FORT SANDERS,10N FORT SANDERS,exact_norm,1.0
