year,county_norm,from_precinct_norm,match_method,low_conf_rows,avg_match_score,top_suggested_dst_vtd20,top_suggested_dst_count,unique_suggested_dst_count,total_weight,impact_score
2004,HAMILTON,LOOKOUT MOUNTAIN 1,tail_fuzzy_name,10,0.941176,003385,1,10,1.0,0.68824
2004,HAMILTON,LOOKOUT MOUNTAIN 2,tail_fuzzy_name,10,0.941176,003385,1,10,1.0,0.68824
2002,WASHINGTON,10P PRINCETON ARTS,tail_fuzzy_name,3,0.782609,009312,1,3,1.0,0.682173
2010,WASHINGTON,10P PRINCETON,tail_fuzzy_name,3,0.782609,009312,1,3,1.0,0.682173
2012,WASHINGTON,12 PRINCETON,tail_fuzzy_name,3,0.782609,009312,1,3,1.0,0.682173
2014,WASHINGTON,12 PRINCETON,tail_fuzzy_name,3,0.782609,009312,1,3,1.0,0.682173
2016,WASHINGTON,12 PRINCETON,tail_fuzzy_name,3,0.782609,009312,1,3,1.0,0.682173
2000,DAVIDSON,AIS,forced_best_name,1,0.333333,0200,1,1,1.0,0.676667
2000,GREENE,CROSS ANCHOR,forced_best_name,1,0.333333,0004,1,1,1.0,0.676667
2000,GREENE,HARDINS,forced_best_name,1,0.333333,0001,1,1,1.0,0.676667
2000,GREENE,UNION TEMPLE,forced_best_name,1,0.333333,0002,1,1,1.0,0.676667
2002,DAVIDSON,AIS,forced_best_name,1,0.333333,0200,1,1,1.0,0.676667
2002,WASHINGTON,ZABSENTEE,forced_best_name,1,0.333333,0022,1,1,1.0,0.676667
2002,HAMILTON,110 VALDEAU 2,tail_fuzzy_name,5,0.875,003402,1,5,1.0,0.675
2012,HAMILTON,216 APISON 3,tail_fuzzy_name,5,0.875,003355,1,5,1.0,0.675
2000,BLOUNT,36 TOWNSEND CO,tail_fuzzy_name,4,0.842105,000401,1,4,1.0,0.67158
2000,GREENE,ANDREW JOHNSON,forced_best_name,1,0.344828,0012,1,1,1.0,0.665172
2000,GREENE,NEWMANSVILLE,forced_best_name,1,0.347826,0001,1,1,1.0,0.662174
2000,GREENE,WARRENSBURG,forced_best_name,1,0.347826,0017,1,1,1.0,0.662174
2002,HAMILTON,108 FAIRMOUNT 2,tail_fuzzy_name,6,0.9,003401,1,6,1.0,0.66
2012,HAMILTON,210 RIDGEDALE 1,tail_fuzzy_name,6,0.9,003365,1,6,1.0,0.66
2012,HAMILTON,211 RIDGEDALE 2,tail_fuzzy_name,6,0.9,003365,1,6,1.0,0.66
2000,BRADLEY,203 CHARLSTN HGH,tail_fuzzy_name,4,0.846154,000504,1,4,1.0,0.655384
2000,HAYWOOD,06 1 FIRE DEPT,tail_fuzzy_name,9,0.9375,003901,1,9,1.0,0.6525
2002,HAYWOOD,06 CITY FIRE DEPT,tail_fuzzy_name,9,0.9375,003901,1,9,1.0,0.6525
2004,HAYWOOD,06 CITY FIRE DEPT,tail_fuzzy_name,9,0.9375,003901,1,9,1.0,0.6525
2006,HAYWOOD,CITY FIRE DEPT,tail_fuzzy_name,9,0.9375,003901,1,9,1.0,0.6525
2008,HAYWOOD,CITY FIRE DEPT,tail_fuzzy_name,9,0.9375,003901,1,9,1.0,0.6525
2010,TROUSDALE,03 BEECH GROVE,tail_fuzzy_name,5,0.88,008801,1,5,1.0,0.65
2012,TROUSDALE,03 BEECH GROVE,tail_fuzzy_name,5,0.88,008801,1,5,1.0,0.65
2014,TROUSDALE,03 BEECH GROVE,tail_fuzzy_name,5,0.88,008801,1,5,1.0,0.65
2014,TROUSDALE,07 HIGH SCHOOL,tail_fuzzy_name,5,0.88,008801,1,5,1.0,0.65
2016,TROUSDALE,03 BEECH GROVE,tail_fuzzy_name,5,0.88,008801,1,5,1.0,0.65
2016,TROUSDALE,07 HIGH SCHOOL,tail_fuzzy_name,5,0.88,008801,1,5,1.0,0.65
2018,TROUSDALE,03 BEECH GROVE,tail_fuzzy_name,5,0.88,008801,1,5,1.0,0.65
2018,TROUSDALE,07 HIGH SCHOOL,tail_fuzzy_name,5,0.88,008801,1,5,1.0,0.65
2000,GREENE,FLAG BRANCH,forced_best_name,1,0.363636,0001,1,1,1.0,0.646364
2002,MARION,06 BATTLECREEK,tail_fuzzy_name,12,0.956522,005752,1,12,1.0,0.641736
2002,GREENE,21 CROSS ANCHOR,forced_best_name,1,0.37037,0004,1,1,1.0,0.63963
2002,POLK,2A SPRINGTOWN FIRE,tail_fuzzy_name,5,0.882353,007151,1,5,1.0,0.638235
2000,HAYWOOD,08 3 STANTON HEAD,tail_fuzzy_name,3,0.8,003910,1,3,1.0,0.63
2010,PICKETT,OAK HILL 4 2,tail_fuzzy_name,3,0.8,007051,1,3,1.0,0.63
2012,MAURY,SANTA FE 6 1,tail_fuzzy_name,3,0.8,005953,1,3,1.0,0.63
2012,PICKETT,OAK HILL 4 2,tail_fuzzy_name,3,0.8,007051,1,3,1.0,0.63
2014,MAURY,SANTA FE 6 1,tail_fuzzy_name,3,0.8,005953,1,3,1.0,0.63
2014,PICKETT,OAK HILL 4 2,tail_fuzzy_name,3,0.8,007051,1,3,1.0,0.63
2016,MAURY,SANTA FE 6 1,tail_fuzzy_name,3,0.8,005953,1,3,1.0,0.63
2016,PICKETT,OAK HILL 4 2,tail_fuzzy_name,3,0.8,007051,1,3,1.0,0.63
2018,MAURY,SANTA FE 6 1,tail_fuzzy_name,3,0.8,005953,1,3,1.0,0.63
2018,PICKETT,OAK HILL 4 2,tail_fuzzy_name,3,0.8,007051,1,3,1.0,0.63
2000,GREENE,SUNNYSIDE,forced_best_name,1,0.380952,0015,1,1,1.0,0.629048
2000,GREENE,HIGHLAND ROBY,forced_best_name,1,0.384615,0009,1,1,1.0,0.625385
2002,GREENE,20 NEWMANSVILLE,forced_best_name,1,0.384615,0001,1,1,1.0,0.625385
2002,GREENE,24 SUNNYSIDE,forced_best_name,1,0.384615,0015,1,1,1.0,0.625385
2000,FRANKLIN,01 ALTO OAK GROV,tail_fuzzy_name,13,0.962963,002651,1,13,1.0,0.611481
2004,MARION,11 HALETOWN LADD,tail_fuzzy_name,13,0.962963,003421,1,13,1.0,0.611481
2006,MARION,HALETOWN LADD,tail_fuzzy_name,13,0.962963,003421,1,13,1.0,0.611481
2008,MARION,HALETOWN LADD,tail_fuzzy_name,13,0.962963,003421,1,13,1.0,0.611481
2010,HARDIN,WALNUT GROVE 7 2,tail_fuzzy_name,4,0.857143,003708,1,4,1.0,0.611428
2010,LAUDERDALE,CONNER 2,tail_fuzzy_name,4,0.857143,005052,1,4,1.0,0.611428
2010,MAURY,FIRST FAMILY 2 1,tail_fuzzy_name,4,0.857143,005956,1,4,1.0,0.611428
2010,MCNAIRY,STANTONVILLE 7 2,tail_fuzzy_name,4,0.857143,006156,1,4,1.0,0.611428
2012,HARDIN,WALNUT GROVE 7 2,tail_fuzzy_name,4,0.857143,003708,1,4,1.0,0.611428
2012,LAUDERDALE,CONNER 2,tail_fuzzy_name,4,0.857143,005052,1,4,1.0,0.611428
2012,MAURY,FIRST FAMILY 2 1,tail_fuzzy_name,4,0.857143,005956,1,4,1.0,0.611428
2012,MCNAIRY,STANTONVILLE 7 2,tail_fuzzy_name,4,0.857143,006156,1,4,1.0,0.611428
2014,HARDIN,WALNUT GROVE 7 2,tail_fuzzy_name,4,0.857143,003708,1,4,1.0,0.611428
2014,MAURY,FIRST FAMILY 2 1,tail_fuzzy_name,4,0.857143,005956,1,4,1.0,0.611428
2014,MCNAIRY,STANTONVILLE 7 2,tail_fuzzy_name,4,0.857143,006156,1,4,1.0,0.611428
2016,HARDIN,WALNUT GROVE 7 2,tail_fuzzy_name,4,0.857143,003708,1,4,1.0,0.611428
2016,MAURY,FIRST FAMILY 2 1,tail_fuzzy_name,4,0.857143,005956,1,4,1.0,0.611428
2016,MCNAIRY,STANTONVILLE 7 2,tail_fuzzy_name,4,0.857143,006156,1,4,1.0,0.611428
2018,HARDIN,WALNUT GROVE 7 2,tail_fuzzy_name,4,0.857143,003708,1,4,1.0,0.611428
2018,MAURY,FIRST FAMILY 2 1,tail_fuzzy_name,4,0.857143,005956,1,4,1.0,0.611428
2018,MCNAIRY,STANTONVILLE 7 2,tail_fuzzy_name,4,0.857143,006156,1,4,1.0,0.611428
2022,WILSON,44562,forced_best_name,1,0.4,000004,1,1,1.0,0.61
2022,WILSON,44652,forced_best_name,1,0.4,000004,1,1,1.0,0.61
2022,WILSON,44682,forced_best_name,1,0.4,000004,1,1,1.0,0.61
2022,WILSON,44805,forced_best_name,1,0.4,000004,1,1,1.0,0.61
2022,WILSON,44866,forced_best_name,1,0.4,000004,1,1,1.0,0.61
2022,WILSON,44896,forced_best_name,1,0.4,000004,1,1,1.0,0.61
2012,HAMILTON,212 ALTON PARK 1,tail_fuzzy_name,6,0.909091,003352,1,6,1.0,0.605454
2012,HAMILTON,214 ALTON PARK 2,tail_fuzzy_name,6,0.909091,003352,1,6,1.0,0.605454
2000,GREENE,CANEY BRANCH,forced_best_name,1,0.416667,0003,1,1,1.0,0.593333
2012,HAMILTON,192 E CHATTANOOGA 2,tail_fuzzy_name,3,0.8125,003434,1,3,1.0,0.5925
2006,POLK,2A SPRINGTOWN FIREHA,tail_fuzzy_name,9,0.944444,007151,1,9,1.0,0.590004
2008,POLK,2A SPRINGTOWN FIREHA,tail_fuzzy_name,9,0.944444,007151,1,9,1.0,0.590004
2010,SUMNER,12B WHITE HOUSE,tail_fuzzy_name,3,0.814815,008612,1,3,1.0,0.585555
2012,SUMNER,12C WHITE HOUSE,tail_fuzzy_name,3,0.814815,008612,1,3,1.0,0.585555
2000,GREENE,MIDWAY,forced_best_name,1,0.428571,0014,1,1,1.0,0.581429
2008,HAYWOOD,COLLEGE HILL CAFETER,tail_fuzzy_name,10,0.952381,003901,1,10,1.0,0.57619
2010,MAURY,HAMPSHIRE 7 1,tail_fuzzy_name,3,0.818182,005953,1,3,1.0,0.575454
2010,PICKETT,BOLESTOWN 4 4,tail_fuzzy_name,3,0.818182,007056,1,3,1.0,0.575454
2012,MAURY,HAMPSHIRE 7 2,tail_fuzzy_name,3,0.818182,005953,1,3,1.0,0.575454
2012,PICKETT,BOLESTOWN 4 4,tail_fuzzy_name,3,0.818182,007056,1,3,1.0,0.575454
2014,MAURY,HAMPSHIRE 7 2,tail_fuzzy_name,3,0.818182,005953,1,3,1.0,0.575454
2014,PICKETT,BOLESTOWN 4 4,tail_fuzzy_name,3,0.818182,007056,1,3,1.0,0.575454
2016,MAURY,HAMPSHIRE 7 2,tail_fuzzy_name,3,0.818182,005953,1,3,1.0,0.575454
2016,PICKETT,BOLESTOWN 4 4,tail_fuzzy_name,3,0.818182,007056,1,3,1.0,0.575454
2018,MAURY,HAMPSHIRE 7 2,tail_fuzzy_name,3,0.818182,005953,1,3,1.0,0.575454
2018,PICKETT,BOLESTOWN 4 4,tail_fuzzy_name,3,0.818182,007056,1,3,1.0,0.575454
2000,GREENE,LOST MOUNTAIN,forced_best_name,1,0.434783,0010,1,1,1.0,0.575217
2000,GREENE,MT PLEASANT,forced_best_name,1,0.434783,0017,1,1,1.0,0.575217
2000,MONTGOMERY,3EARLY,forced_best_name,1,0.434783,0005,1,1,1.0,0.575217
2002,HENDERSON,ZABSENTEE,forced_best_name,1,0.434783,0006,1,1,1.0,0.575217
2002,PERRY,501 PERRY CO COURT,forced_best_name,1,0.4375,0005,1,1,1.0,0.5725
2010,LINCOLN,5 2 9TH GRADE ACAD,tail_fuzzy_name,5,0.896552,000001,1,5,1.0,0.56724
2012,LINCOLN,5 2 9TH GRADE ACAD,tail_fuzzy_name,5,0.896552,000001,1,5,1.0,0.56724
2000,GREENE,WOODLAWN,forced_best_name,1,0.444444,0008,1,1,1.0,0.565556
2002,BRADLEY,502 1 COMMUNITY SV,forced_best_name,1,0.444444,0006,1,1,1.0,0.565556
2022,DAVIDSON,44562,forced_best_name,1,0.444444,001818,1,1,1.0,0.565556
2022,DAVIDSON,44563,forced_best_name,1,0.444444,001819,1,1,1.0,0.565556
2022,DAVIDSON,44564,forced_best_name,1,0.444444,001866,1,1,1.0,0.565556
2022,DAVIDSON,44565,forced_best_name,1,0.444444,001825,1,1,1.0,0.565556
2022,DAVIDSON,44566,forced_best_name,1,0.444444,001866,1,1,1.0,0.565556
2022,DAVIDSON,44567,forced_best_name,1,0.444444,001866,1,1,1.0,0.565556
2022,DAVIDSON,44568,forced_best_name,1,0.444444,001866,1,1,1.0,0.565556
2022,DAVIDSON,44593,forced_best_name,1,0.444444,001819,1,1,1.0,0.565556
2022,DAVIDSON,44594,forced_best_name,1,0.444444,001866,1,1,1.0,0.565556
2022,DAVIDSON,44595,forced_best_name,1,0.444444,001825,1,1,1.0,0.565556
2022,DAVIDSON,44596,forced_best_name,1,0.444444,001866,1,1,1.0,0.565556
2022,DAVIDSON,44597,forced_best_name,1,0.444444,001866,1,1,1.0,0.565556
2022,DAVIDSON,44652,forced_best_name,1,0.444444,001818,1,1,1.0,0.565556
2022,DAVIDSON,44653,forced_best_name,1,0.444444,001819,1,1,1.0,0.565556
2022,DAVIDSON,44654,forced_best_name,1,0.444444,001830,1,1,1.0,0.565556
2022,DAVIDSON,44682,forced_best_name,1,0.444444,001818,1,1,1.0,0.565556
2022,DAVIDSON,44683,forced_best_name,1,0.444444,001819,1,1,1.0,0.565556
2022,DAVIDSON,44684,forced_best_name,1,0.444444,001866,1,1,1.0,0.565556
2022,DAVIDSON,44685,forced_best_name,1,0.444444,001830,1,1,1.0,0.565556
2022,DAVIDSON,44686,forced_best_name,1,0.444444,001866,1,1,1.0,0.565556
2022,DAVIDSON,44687,forced_best_name,1,0.444444,001866,1,1,1.0,0.565556
2022,DAVIDSON,44688,forced_best_name,1,0.444444,001866,1,1,1.0,0.565556
2022,DAVIDSON,44689,forced_best_name,1,0.444444,001866,1,1,1.0,0.565556
2022,DAVIDSON,44743,forced_best_name,1,0.444444,001819,1,1,1.0,0.565556
2022,DAVIDSON,44744,forced_best_name,1,0.444444,001866,1,1,1.0,0.565556
2022,DAVIDSON,44745,forced_best_name,1,0.444444,001835,1,1,1.0,0.565556
2022,DAVIDSON,44746,forced_best_name,1,0.444444,001836,1,1,1.0,0.565556
2022,DAVIDSON,44747,forced_best_name,1,0.444444,001866,1,1,1.0,0.565556
2022,DAVIDSON,44748,forced_best_name,1,0.444444,001866,1,1,1.0,0.565556
2022,DAVIDSON,44749,forced_best_name,1,0.444444,001866,1,1,1.0,0.565556
2022,DAVIDSON,44774,forced_best_name,1,0.444444,001866,1,1,1.0,0.565556
2022,DAVIDSON,44775,forced_best_name,1,0.444444,001835,1,1,1.0,0.565556
2022,DAVIDSON,44776,forced_best_name,1,0.444444,001836,1,1,1.0,0.565556
2022,DAVIDSON,44805,forced_best_name,1,0.444444,001805,1,1,1.0,0.565556
2022,DAVIDSON,44806,forced_best_name,1,0.444444,001816,1,1,1.0,0.565556
2022,DAVIDSON,44807,forced_best_name,1,0.444444,001831,1,1,1.0,0.565556
2022,HAMBLEN,44621,forced_best_name,1,0.444444,003253,1,1,1.0,0.565556
2022,HAMBLEN,44713,forced_best_name,1,0.444444,003251,1,1,1.0,0.565556
2022,HAMBLEN,44805,forced_best_name,1,0.444444,003255,1,1,1.0,0.565556
2022,HAMBLEN,44806,forced_best_name,1,0.444444,003256,1,1,1.0,0.565556
2000,PERRY,403 LOBELVILLE SC,tail_fuzzy_name,4,0.869565,006951,1,4,1.0,0.56174
2002,HAMILTON,137 ST ELMO 2,tail_fuzzy_name,6,0.916667,003352,1,6,1.0,0.559998
2002,HAMILTON,138 ST ELMO 3,tail_fuzzy_name,6,0.916667,003352,1,6,1.0,0.559998
2000,ANDERSON,02 ANDERSONVILL,tail_fuzzy_name,11,0.96,000001,1,11,1.0,0.55
2000,GREENE,OREBANK,forced_best_name,1,0.461538,0007,1,1,1.0,0.548462
2002,TIPTON,21 WEST WILKINSVILLE,tail_fuzzy_name,3,0.827586,008701,1,3,1.0,0.547242
2008,HAYWOOD,COLLEGE HILL THEATRE,tail_fuzzy_name,9,0.95,003901,1,9,1.0,0.54
2010,HAMILTON,168 HIXSON 5,tail_fuzzy_name,4,0.875,003386,1,4,1.0,0.54
2010,LAUDERDALE,HENNING 1,tail_fuzzy_name,4,0.875,005056,1,4,1.0,0.54
2010,LAUDERDALE,MCBRIDE 1,tail_fuzzy_name,4,0.875,005051,1,4,1.0,0.54
2012,LAUDERDALE,HENNING 1,tail_fuzzy_name,4,0.875,005056,1,4,1.0,0.54
2012,LAUDERDALE,MCBRIDE 1,tail_fuzzy_name,4,0.875,005051,1,4,1.0,0.54
2014,LAUDERDALE,HENNING 1,tail_fuzzy_name,4,0.875,005056,1,4,1.0,0.54
2014,LAUDERDALE,MCBRIDE 1,tail_fuzzy_name,4,0.875,005051,1,4,1.0,0.54
2016,LAUDERDALE,HENNING 1,tail_fuzzy_name,4,0.875,005056,1,4,1.0,0.54
2016,LAUDERDALE,MCBRIDE 1,tail_fuzzy_name,4,0.875,005051,1,4,1.0,0.54
2018,LAUDERDALE,HENNING 1,tail_fuzzy_name,4,0.875,005056,1,4,1.0,0.54
2018,LAUDERDALE,MCBRIDE 1,tail_fuzzy_name,4,0.875,005051,1,4,1.0,0.54
2000,VAN BUREN,5 HIGHLAND VILLA,tail_fuzzy_name,7,0.933333,009101,1,7,1.0,0.536669
2004,MARION,29 KETNERS MILL,tail_fuzzy_name,10,0.956522,005751,1,10,1.0,0.53478
2002,HAMILTON,144 SODDY DAISY NO,tail_fuzzy_name,5,0.903226,003359,1,5,1.0,0.53387
2010,DYER,I2 HURRICANE HILL,tail_fuzzy_name,5,0.903226,002353,1,5,1.0,0.53387
2012,DYER,I2 HURRICANE HILL,tail_fuzzy_name,5,0.903226,002353,1,5,1.0,0.53387
2014,DYER,I2 HURRICANE HILL,tail_fuzzy_name,5,0.903226,002353,1,5,1.0,0.53387
2016,DYER,I2 HURRICANE HILL,tail_fuzzy_name,5,0.903226,002353,1,5,1.0,0.53387
2018,DYER,I2 HURRICANE HILL,tail_fuzzy_name,5,0.903226,002353,1,5,1.0,0.53387
2000,GREENE,MT CARMEL,forced_best_name,1,0.47619,0002,1,1,1.0,0.53381
2010,LAUDERDALE,CURVE 6,tail_fuzzy_name,3,0.833333,005051,1,3,1.0,0.530001
2010,LAUDERDALE,GLIMP 1,tail_fuzzy_name,3,0.833333,005058,1,3,1.0,0.530001
2010,MAURY,BIGBYVILLE 9 1,tail_fuzzy_name,3,0.833333,005964,1,3,1.0,0.530001
2010,MCNAIRY,ADAMSVILLE 2 1,tail_fuzzy_name,3,0.833333,006151,1,3,1.0,0.530001
2012,MAURY,BIGBYVILLE 9 1,tail_fuzzy_name,3,0.833333,005964,1,3,1.0,0.530001
2012,MCNAIRY,ADAMSVILLE 2 1,tail_fuzzy_name,3,0.833333,006151,1,3,1.0,0.530001
2014,MAURY,BIGBYVILLE 9 1,tail_fuzzy_name,3,0.833333,005964,1,3,1.0,0.530001
2014,MCNAIRY,ADAMSVILLE 2 1,tail_fuzzy_name,3,0.833333,006151,1,3,1.0,0.530001
2016,MAURY,BIGBYVILLE 9 1,tail_fuzzy_name,3,0.833333,005964,1,3,1.0,0.530001
2016,MCNAIRY,ADAMSVILLE 2 1,tail_fuzzy_name,3,0.833333,006151,1,3,1.0,0.530001
2018,MAURY,BIGBYVILLE 9 1,tail_fuzzy_name,3,0.833333,005964,1,3,1.0,0.530001
2018,MCNAIRY,ADAMSVILLE 2 1,tail_fuzzy_name,3,0.833333,006151,1,3,1.0,0.530001
2000,ROANE,10 OLIVER SPGS,tail_fuzzy_name,4,0.88,007457,1,4,1.0,0.52
2010,BLOUNT,BOARD OF EDUCATION,tail_fuzzy_name,3,0.837209,000403,1,3,1.0,0.518373
2012,BLOUNT,BOARD OF EDUCATION,tail_fuzzy_name,3,0.837209,000403,1,3,1.0,0.518373
2014,BLOUNT,BOARD OF EDUCATION,tail_fuzzy_name,3,0.837209,000403,1,3,1.0,0.518373
2016,BLOUNT,BOARD OF EDUCATION,tail_fuzzy_name,3,0.837209,000403,1,3,1.0,0.518373
2018,BLOUNT,BOARD OF EDUCATION,tail_fuzzy_name,3,0.837209,000403,1,3,1.0,0.518373
2000,LOUDON,12 LOUDON OUTSID,tail_fuzzy_name,11,0.962963,005451,1,11,1.0,0.517407
2000,GREENE,FOREST HILLS,forced_best_name,1,0.5,0017,1,1,1.0,0.51
2000,GREENE,GREYSTONE,forced_best_name,1,0.5,0001,1,1,1.0,0.51
2000,GREENE,MOHAWK,forced_best_name,1,0.5,0007,1,1,1.0,0.51
2002,BLOUNT,BLOUNT CNTY BD CNTY,forced_best_name,1,0.5,0027,1,1,1.0,0.51
2012,LOUDON,EATON,fuzzy_name,5,0.909091,005452,1,5,1.0,0.504545
2014,LOUDON,EATON,fuzzy_name,5,0.909091,005452,1,5,1.0,0.504545
2016,LOUDON,EATON,fuzzy_name,5,0.909091,005452,1,5,1.0,0.504545
2018,LOUDON,EATON,fuzzy_name,5,0.909091,005452,1,5,1.0,0.504545
2012,HAMILTON,213 LOOKOUT MTN,tail_fuzzy_name,2,0.758621,003419,1,2,1.0,0.502758
2002,BEDFORD,13 NORMANDY FIRE,tail_fuzzy_name,2,0.761905,000101,1,2,1.0,0.49619
2002,SUMNER,10B GOOD SHEPERD,forced_best_name,1,0.516129,0012,1,1,1.0,0.493871
2010,PICKETT,TRAVISVILLE 3 2,tail_fuzzy_name,3,0.846154,007053,1,3,1.0,0.491538
2012,PICKETT,TRAVISVILLE 3 2,tail_fuzzy_name,3,0.846154,007053,1,3,1.0,0.491538
2014,PICKETT,TRAVISVILLE 3 2,tail_fuzzy_name,3,0.846154,007053,1,3,1.0,0.491538
2016,PICKETT,TRAVISVILLE 3 2,tail_fuzzy_name,3,0.846154,007053,1,3,1.0,0.491538
2018,PICKETT,TRAVISVILLE 3 2,tail_fuzzy_name,3,0.846154,007053,1,3,1.0,0.491538
2000,ROANE,25 LAWNVILLE SOU,tail_fuzzy_name,6,0.928571,007451,1,6,1.0,0.488574
2002,HAMILTON,133 CLIFTON HILLS 2,tail_fuzzy_name,6,0.928571,003352,1,6,1.0,0.488574
2002,HAMILTON,134 CLIFTON HILLS 3,tail_fuzzy_name,6,0.928571,003352,1,6,1.0,0.488574
2002,HAMILTON,135 CLIFTON HILLS 4,tail_fuzzy_name,6,0.928571,003352,1,6,1.0,0.488574
2002,HAMILTON,136 CLIFTON HILLS 5,tail_fuzzy_name,6,0.928571,003352,1,6,1.0,0.488574
2012,HAMILTON,186 MIDDLE VALLEY 2,tail_fuzzy_name,6,0.928571,003404,1,6,1.0,0.488574
2012,HAMILTON,187 FALLING WATER,tail_fuzzy_name,6,0.928571,003401,1,6,1.0,0.488574
2012,HAMILTON,188 MIDDLE VALLEY 1,tail_fuzzy_name,6,0.928571,003404,1,6,1.0,0.488574
2014,HAMILTON,187 FALLING WATER,tail_fuzzy_name,6,0.928571,003401,1,6,1.0,0.488574
2016,HAMILTON,187 FALLING WATER,tail_fuzzy_name,6,0.928571,003401,1,6,1.0,0.488574
2018,HAMILTON,187 FALLING WATER,tail_fuzzy_name,6,0.928571,003401,1,6,1.0,0.488574
2002,GREENE,22 GREYSTONE,forced_best_name,1,0.521739,0001,1,1,1.0,0.488261
2002,PUTNAM,08C BLOOMINGTON SP,tail_fuzzy_name,3,0.848485,007265,1,3,1.0,0.484545
2010,TROUSDALE,06 WALNUT GROVE,tail_fuzzy_name,4,0.888889,008805,1,4,1.0,0.484444
2012,MAURY,ST CATHERINE 4 2,tail_fuzzy_name,4,0.888889,005953,1,4,1.0,0.484444
2012,TROUSDALE,06 WALNUT GROVE,tail_fuzzy_name,4,0.888889,008805,1,4,1.0,0.484444
2014,TROUSDALE,06 WALNUT GROVE,tail_fuzzy_name,4,0.888889,008805,1,4,1.0,0.484444
2016,MAURY,ST CATHERINE 4 1,tail_fuzzy_name,4,0.888889,005953,1,4,1.0,0.484444
2016,TROUSDALE,06 WALNUT GROVE,tail_fuzzy_name,4,0.888889,008805,1,4,1.0,0.484444
2018,MAURY,ST CATHERINE 4 1,tail_fuzzy_name,4,0.888889,005953,1,4,1.0,0.484444
2018,TROUSDALE,06 WALNUT GROVE,tail_fuzzy_name,4,0.888889,008805,1,4,1.0,0.484444
2000,MONTGOMERY,4ABSENTEE,forced_best_name,1,0.526316,0014,1,1,1.0,0.483684
2000,GREENE,JOCKEY,forced_best_name,1,0.533333,0005,1,1,1.0,0.476667
2000,MAURY,027 WILLIAMSPORT,tail_fuzzy_name,2,0.774194,005953,1,2,1.0,0.471612
2000,HARDEMAN,04 HICKORY VALLE,tail_fuzzy_name,10,0.962963,003601,1,10,1.0,0.47037
2000,DYER,14 F S DYERSBUR,tail_fuzzy_name,8,0.952381,002351,1,8,1.0,0.460952
2012,HAMILTON,198 STUART HEIGHTS,tail_fuzzy_name,6,0.933333,003354,1,6,1.0,0.460002
2014,HAMILTON,198 STUART HEIGHTS,tail_fuzzy_name,6,0.933333,003354,1,6,1.0,0.460002
2016,HAMILTON,198 STUART HEIGHTS,tail_fuzzy_name,6,0.933333,003354,1,6,1.0,0.460002
2000,MAURY,025 HAMPSHIRE TH,tail_fuzzy_name,3,0.857143,005953,1,3,1.0,0.458571
2006,CLAIBORNE,8 2 VANBEBBER SPRNGS,tail_fuzzy_name,11,0.969697,001201,1,11,1.0,0.443333
2008,CLAIBORNE,8 2 VANBEBBER SPRNGS,tail_fuzzy_name,11,0.969697,001201,1,11,1.0,0.443333
2002,HAMILTON,132 EAST SIDE 2,tail_fuzzy_name,4,0.9,003399,1,4,1.0,0.44
2000,GREENE,EAST VIEW,forced_best_name,1,0.571429,0017,1,1,1.0,0.438571
2000,CLAIBORNE,VANBEBBER SPRIN,tail_fuzzy_name,6,0.9375,001201,1,6,1.0,0.435
2002,BLOUNT,BLOUNT CNTY BD CITY,forced_best_name,1,0.580645,0027,1,1,1.0,0.429355
2000,HAYWOOD,09 3 WEST HAYWOO,tail_fuzzy_name,8,0.956522,003902,1,8,1.0,0.427824
2000,CANNON,23 PLEASANT RIDG,tail_fuzzy_name,9,0.962963,000701,1,9,1.0,0.423333
2000,COCKE,11 HOUSTON VALLE,tail_fuzzy_name,9,0.962963,001401,1,9,1.0,0.423333
2002,GREENE,19 MIDWAY,forced_best_name,1,0.588235,0014,1,1,1.0,0.421765
2010,HARDIN,SALTILLO 5 1,tail_fuzzy_name,2,0.8,003717,1,2,1.0,0.42
2012,HARDIN,SALTILLO 5 1,tail_fuzzy_name,2,0.8,003717,1,2,1.0,0.42
2014,HARDIN,SALTILLO 5 1,tail_fuzzy_name,2,0.8,003717,1,2,1.0,0.42
2016,HARDIN,SALTILLO 5 1,tail_fuzzy_name,2,0.8,003717,1,2,1.0,0.42
2018,HARDIN,SALTILLO 5 1,tail_fuzzy_name,2,0.8,003717,1,2,1.0,0.42
2022,DAVIDSON,44720,forced_best_name,1,0.6,001818,1,1,1.0,0.41
2022,HAMBLEN,44593,forced_best_name,1,0.6,000002,1,1,1.0,0.41
2022,WILSON,44593,forced_best_name,1,0.6,000004,1,1,1.0,0.41
2022,WILSON,44621,forced_best_name,1,0.6,000004,1,1,1.0,0.41
2022,WILSON,44774,forced_best_name,1,0.6,000004,1,1,1.0,0.41
2022,WILSON,44835,forced_best_name,1,0.6,000004,1,1,1.0,0.41
2000,CAMPBELL,08 EAST LAFOLLET,tail_fuzzy_name,5,0.928571,000601,1,5,1.0,0.407145
2000,ROANE,24 LAWNVILLE NOR,tail_fuzzy_name,5,0.928571,007452,1,5,1.0,0.407145
2002,KNOX,62W HARDIN VALLEY W,tail_fuzzy_name,5,0.928571,004805,1,5,1.0,0.407145
2000,MARION,22 MINERAL SPRING,tail_fuzzy_name,3,0.875,005754,1,3,1.0,0.405
