county_norm,precinct_norm,canonical_label,years_present,first_year,last_year,has_2024,prctseq_2024
SHELBY,MEMPHIS 63 2,Memphis 63-2,2004;2006;2008;2010;2012;2014,2004,2014,0,
SHELBY,MEMPHIS 64,Memphis 64,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
SHELBY,MEMPHIS 65 1,Memphis 65-1,2004;2006;2008;2010;2012;2014,2004,2014,0,
SHELBY,MEMPHIS 65 2,Memphis 65-2,2004;2006;2008,2004,2008,0,
SHELBY,MEMPHIS 66,Memphis 66,2010;2012;2014;2016;2018;2020,2010,2020,0,
SHELBY,MEMPHIS 66 1,Memphis 66-1,2004;2006;2008,2004,2008,0,
SHELBY,MEMPHIS 66 2,Memphis 66-2,2004;2006;2008,2004,2008,0,
SHELBY,MEMPHIS 67 1,Memphis 67-1,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
SHELBY,MEMPHIS 67 2,Memphis 67-2,2004;2006;2008,2004,2008,0,
SHELBY,MEMPHIS 67 3,Memphis 67-3,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
SHELBY,MEMPHIS 68 1,Memphis 68-1,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
SHELBY,MEMPHIS 68 2,Memphis 68-2,2004;2006;2008;2010,2004,2010,0,
SHELBY,MEMPHIS 68 3,Memphis 68-3,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
SHELBY,MEMPHIS 69 1,Memphis 69-1,2004;2006;2008;2010;2012;2014,2004,2014,0,
SHELBY,MEMPHIS 69 2,Memphis 69-2,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
SHELBY,MEMPHIS 70 1,Memphis 70-1,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
SHELBY,MEMPHIS 70 2,Memphis 70-2,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
SHELBY,MEMPHIS 70 3,Memphis 70-3,2004;2006;2008;2010;2012;2014,2004,2014,0,
SHELBY,MEMPHIS 71 1,Memphis 71-1,2004;2006,2004,2006,0,
SHELBY,MEMPHIS 71 2,Memphis 71-2,2004;2006;2008,2004,2008,0,
SHELBY,MEMPHIS 71 3,Memphis 71-3,2004;2006;2008;2010;2012;2014,2004,2014,0,
SHELBY,MEMPHIS 71 4,Memphis 71-4,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
SHELBY,MEMPHIS 71 5,Memphis 71-5,2004,2004,2004,0,
SHELBY,MEMPHIS 72 1,Memphis 72-1,2004;2006;2008;2010;2012,2004,2012,0,
SHELBY,MEMPHIS 72 3,Memphis 72-3,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
SHELBY,MEMPHIS 72 4,Memphis 72-4,2004;2006;2008,2004,2008,0,
SHELBY,MEMPHIS 72 5,Memphis 72-5,2004;2006;2008,2004,2008,0,
SHELBY,MEMPHIS 72 6,Memphis 72-6,2004;2006;2008,2004,2008,0,
SHELBY,MEMPHIS 72 7,Memphis 72-7,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
SHELBY,MEMPHIS 73 1,Memphis 73-1,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
SHELBY,MEMPHIS 73 2,Memphis 73-2,2004;2006;2008,2004,2008,0,
SHELBY,MEMPHIS 73 3,Memphis 73-3,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
SHELBY,MEMPHIS 73 4,Memphis 73-4,2004;2006;2008;2010;2012;2014,2004,2014,0,
SHELBY,MEMPHIS 74 1,Memphis 74-1,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
SHELBY,MEMPHIS 74 2,Memphis 74-2,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
SHELBY,MEMPHIS 74 4,Memphis 74-4,2004;2006;2008;2010;2012;2014,2004,2014,0,
SHELBY,MEMPHIS 74 5,Memphis 74-5,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
SHELBY,MEMPHIS 74 6,Memphis 74-6,2004;2006;2008;2010;2012;2014,2004,2014,0,
SHELBY,MEMPHIS 74 8,Memphis 74-8,2004;2006;2008,2004,2008,0,
SHELBY,MEMPHIS 74 9,Memphis 74-9,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
SHELBY,MEMPHIS 75 1,Memphis 75-1,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
SHELBY,MEMPHIS 75 11,Memphis 75-11,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
SHELBY,MEMPHIS 75 2,Memphis 75-2,2004,2004,2004,0,
SHELBY,MEMPHIS 75 4,Memphis 75-4,2004;2006;2008,2004,2008,0,
SHELBY,MEMPHIS 75 5,Memphis 75-5,2004;2006;2008;2010,2004,2010,0,
SHELBY,MEMPHIS 75 6,Memphis 75-6,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
SHELBY,MEMPHIS 75 7,Memphis 75-7,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
SHELBY,MEMPHIS 76 1,Memphis 76-1,2004;2006;2008,2004,2008,0,
SHELBY,MEMPHIS 76 4,Memphis 76-4,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
SHELBY,MEMPHIS 76 5,Memphis 76-5,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
SHELBY,MEMPHIS 76 6,Memphis 76-6,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
SHELBY,MEMPHIS 77 1,Memphis 77-1,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
SHELBY,MEMPHIS 77 2,Memphis 77-2,2004;2006;2008;2010;2012;2014,2004,2014,0,
SHELBY,MEMPHIS 77 3,Memphis 77-3,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
SHELBY,MEMPHIS 78 1,Memphis 78-1,2004;2006;2008;2010,2004,2010,0,
SHELBY,MEMPHIS 78 3,Memphis 78-3,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
SHELBY,MEMPHIS 79 1,Memphis 79-1,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
SHELBY,MEMPHIS 79 2,Memphis 79-2,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
SHELBY,MEMPHIS 79 3,Memphis 79-3,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
SHELBY,MEMPHIS 79 7,Memphis 79-7,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
SHELBY,MEMPHIS 79 8,Memphis 79-8,2004;2006;2008;2010;2012;2014,2004,2014,0,
SHELBY,MEMPHIS 79 9,Memphis 79-9,2004;2006;2008,2004,2008,0,
SHELBY,MEMPHIS 80 2,Memphis 80-2,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
SHELBY,MEMPHIS 81 1,Memphis 81-1,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
SHELBY,MEMPHIS 81 2,Memphis 81-2,2004;2006;2008;2010;2012;2014,2004,2014,0,
SHELBY,MEMPHIS 81 3,Memphis 81-3,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
SHELBY,MEMPHIS 81 4,Memphis 81-4,2004;2006;2008;2010;2012;2014,2004,2014,0,
SHELBY,MEMPHIS 81 5,Memphis 81-5,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
SHELBY,MEMPHIS 81 6,Memphis 81-6,2004;2006;2008;2010,2004,2010,0,
SHELBY,MEMPHIS 81 7,Memphis 81-7,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
SHELBY,MEMPHIS 81 8,Memphis 81-8,2004;2006;2008,2004,2008,0,
SHELBY,MEMPHIS 82 1,Memphis 82-1,2004;2006;2008;2010;2012;2014,2004,2014,0,
SHELBY,MEMPHIS 82 2,Memphis 82-2,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
SHELBY,MEMPHIS 82 3,Memphis 82-3,2004;2006;2008;2010;2012;2014,2004,2014,0,
SHELBY,MEMPHIS 83,Memphis 83,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
SHELBY,MEMPHIS 84 1,Memphis 84-1,2004;2006;2008;2010;2012;2014,2004,2014,0,
SHELBY,MEMPHIS 84 2,Memphis 84-2,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
SHELBY,MEMPHIS 85,Memphis 85,2004;2006;2008,2004,2008,0,
SHELBY,MEMPHIS 86,Memphis 86,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
SHELBY,MEMPHIS 87 1,Memphis 87-1,2004;2006;2008;2010;2012;2014,2004,2014,0,
SHELBY,MEMPHIS 87 2,Memphis 87-2,2004;2006;2008;2014;2016;2018;2020,2004,2020,0,
SHELBY,MEMPHIS 87 3,Memphis 87-3,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
SHELBY,MEMPHIS 87 4,Memphis 87-4,2014;2016;2018;2020,2014,2020,0,
SHELBY,MEMPHIS 88 1,Memphis 88-1,2004;2006,2004,2006,0,
SHELBY,MEMPHIS 88 2,Memphis 88-2,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
SHELBY,MEMPHIS 88 3,Memphis 88-3,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
SHELBY,MEMPHIS 88 4,Memphis 88-4,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
SHELBY,MEMPHIS 88 5,Memphis 88-5,2004;2006;2008;2010;2012;2014,2004,2014,0,
SHELBY,MEMPHIS 89 1,Memphis 89-1,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
SHELBY,MEMPHIS 89 2,Memphis 89-2,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
SHELBY,MEMPHIS 89 3,Memphis 89-3,2004,2004,2004,0,
SHELBY,MEMPHIS 90 1,Memphis 90-1,2004;2006;2008;2010;2012;2014,2004,2014,0,
SHELBY,MEMPHIS 90 2,Memphis 90-2,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
SHELBY,MEMPHIS 90 3,Memphis 90-3,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
SHELBY,MEMPHIS 91 1,Memphis 91-1,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
SHELBY,MEMPHIS 91 2,Memphis 91-2,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
SHELBY,MEMPHIS 91 3,Memphis 91-3,2004;2006;2008;2010,2004,2010,0,
SHELBY,MEMPHIS 91 4,Memphis 91-4,2014;2016;2018;2020,2014,2020,0,
SHELBY,MEMPHIS 92 1,Memphis 92-1,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
SHELBY,MEMPHIS 92 2,Memphis 92-2,2004;2006;2008,2004,2008,0,
SHELBY,MEMPHIS 92 3,Memphis 92-3,2004;2006;2008,2004,2008,0,
SHELBY,MEMPHIS 93 1,Memphis 93-1,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
SHELBY,MEMPHIS 93 2,Memphis 93-2,2004;2006;2008;2010,2004,2010,0,
SHELBY,MEMPHIS 93 3,Memphis 93-3,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
SHELBY,MEMPHIS 94 1,Memphis 94-1,2004;2006;2008,2004,2008,0,
SHELBY,MEMPHIS 94 2,Memphis 94-2,2004;2006;2008;2010;2012;2014,2004,2014,0,
SHELBY,MEMPHIS 94 3,Memphis 94-3,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
SHELBY,MEMPHIS 94 4,Memphis 94-4,2004;2006;2008,2004,2008,0,
SHELBY,MEMPHIS 94 5,Memphis 94-5,2004;2006;2008;2010;2012;2014,2004,2014,0,
SHELBY,MEMPHIS 94 6,Memphis 94-6,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
SHELBY,MEMPHIS 94 7,Memphis 94-7,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
SHELBY,MEMPHIS 94 8,Memphis 94-8,2010;2012;2014;2016;2018;2020,2010,2020,0,
SHELBY,MEMPHIS 95 1,Memphis 95-1,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
SHELBY,MEMPHIS 95 2,Memphis 95-2,2004;2006;2008;2010;2012;2014,2004,2014,0,
SHELBY,MEMPHIS 95 3,Memphis 95-3,2004;2006;2008;2010;2012;2014,2004,2014,0,
SHELBY,MEMPHIS 95 5,Memphis 95-5,2010;2012;2014;2016;2018;2020,2010,2020,0,
SHELBY,MEMPHIS 95 6,Memphis 95-6,2010;2012;2014;2016;2018;2020,2010,2020,0,
SHELBY,MEMPHIS 95 7,Memphis 95-7,2010;2012;2014;2016;2018;2020,2010,2020,0,
SHELBY,MEMPHIS 95 8,Memphis 95-8,2010;2012;2014;2016;2018;2020,2010,2020,0,
SHELBY,MEMPHIS 96 1,Memphis 96-1,2010;2012;2014;2016;2018;2020,2010,2020,0,
SHELBY,MEMPHIS 96 2,Memphis 96-2,2014;2016;2018;2020,2014,2020,0,
SHELBY,MILLINGTON 01,Millington 01,2004;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
SHELBY,MILLINGTON 02,Millington 02,2004;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
SHELBY,MORNING SUN,Morning Sun,2004;2008,2004,2008,0,
SHELBY,MORNING SUN 01,Morning Sun 01,2010;2012;2014;2016;2018;2020,2010,2020,0,
SHELBY,MORNING SUN 02,Morning Sun 02,2010;2012;2014;2016;2018;2020,2010,2020,0,
SHELBY,ROSS 01,Ross 01,2012;2014,2012,2014,0,
SHELBY,ROSS 05,Ross 05,2012;2014;2016;2018;2020,2012,2020,0,
SHELBY,ROSS 13,Ross 13,2012;2014;2016;2018;2020,2012,2020,0,
SHELBY,ROSS 14,Ross 14,2012;2014;2016;2018;2020,2012,2020,0,
SHELBY,ROSS 15,Ross 15,2012;2014;2016;2018;2020,2012,2020,0,
SHELBY,ROSS 16,Ross 16,2012;2014;2016;2018;2020,2012,2020,0,
SHELBY,ROSS STORE 01,Ross Store 01,2004;2008;2010,2004,2010,0,
SHELBY,ROSS STORE 05,Ross Store 05,2004;2008;2010,2004,2010,0,
SHELBY,ROSS STORE 10,Ross Store 10,2004;2008,2004,2008,0,
SHELBY,ROSS STORE 12,Ross Store 12,2004;2008,2004,2008,0,
SHELBY,ROSS STORE 13,Ross Store 13,2004;2008;2010,2004,2010,0,
SHELBY,ROSS STORE 14,Ross Store 14,2004;2008;2010,2004,2010,0,
SHELBY,ROSS STORE 15,Ross Store 15,2010,2010,2010,0,
SHELBY,ROSS STORE 16,Ross Store 16,2010,2010,2010,0,
SHELBY,STEWARTVILLE,Stewartville,2004;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
SHELBY,WOODSTOCK 02,Woodstock 02,2004;2008;2010,2004,2010,0,
SHELBY,Z ABSENTEE,z-ABSENTEE,2004,2004,2004,0,
SHELBY,Z EARLY,z-EARLY,2004,2004,2004,0,
SMITH,01 DEFEATED,01 Defeated,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0001
SMITH,02 TANGLEWOOD,02 Tanglewood,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0002
SMITH,03 NEW MIDDLETON,03 New Middleton,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0003
SMITH,04 ROCK CITY,04 Rock City,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0004
SMITH,05 GORDONSVILLE,05 Gordonsville,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0005
SMITH,06 CARTHAGE,06 Carthage,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0006
SMITH,07 SOUTH CARTHAGE,07 South Carthage,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0007
SMITH,08 ELMWOOD,08 Elmwood,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0008
SMITH,ABSENTEE,ABSENTEE,2004;2006;2012,2004,2012,0,
SMITH,EARLY,EARLY,2004,2004,2004,0,
SMITH,EARLY VOTING WRITE INS,Early Voting - Write-Ins,2016,2016,2016,0,
STEWART,1 1 INDIAN MOUND,1-1 Indian Mound,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0001
STEWART,2 1 BIG ROCK,2-1 Big Rock,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0002
STEWART,3 1 BETHEL,3-1 Bethel,2022,2022,2022,0,
STEWART,3 1 BUMPUS MILLS,3-1 Bumpus Mills,2004;2006;2008;2010;2012;2014;2016;2018;2020;2024,2004,2024,1,0003
STEWART,4 1 CHURCH STREET,4-1 Church Street,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0004
STEWART,5 1 NATCOR DRIVE,5-1 Natcor Drive,2004;2006;2008;2010,2004,2010,0,
STEWART,5 1 VISITORS CENTER,5-1 Visitors Center,2012;2014;2016;2018;2020;2022;2024,2012,2024,1,0005
STEWART,5 2 LEATHERWOOD,5-2 Leatherwood,2004;2006;2008;2010,2004,2010,0,
STEWART,6 1 COUNTY LIBRARY,6-1 County Library,2004,2004,2004,0,
STEWART,6 1 PUBLIC LIBRARY,6-1 Public Library,2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2006,2024,1,0006
STEWART,7 1 CUMBERLAND CITY,7-1 Cumberland City,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0007
STEWART,7 2 CARLISLE,7-2 Carlisle,2004;2006;2008;2010,2004,2010,0,
STEWART,ABSENTEE,ABSENTEE,2004;2006;2008;2010;2012,2004,2012,0,
STEWART,EARLY,EARLY,2004,2004,2004,0,
STEWART,PAPER BALLOTS,Paper Ballots,2014;2016,2014,2016,0,
SULLIVAN,01 SOUTH HOLSTON RUR,01 South Holston Rur,2004,2004,2004,0,
SULLIVAN,02HV HOLSTON VIEW,02HV Holston View,2004,2004,2004,0,
SULLIVAN,02VP VALLEY PIKE SCH,02VP Valley Pike Sch,2004,2004,2004,0,
SULLIVAN,03 HICKORY TREE FIRE,03 Hickory Tree Fire,2004,2004,2004,0,
SULLIVAN,04A AVOCA SCHOOL,04A Avoca School,2004,2004,2004,0,
SULLIVAN,05N SULLIVAN CO OFF,05N Sullivan Co Off,2004,2004,2004,0,
SULLIVAN,05S SULLIVAN CO FIRE,05S Sullivan Co Fire,2004,2004,2004,0,
SULLIVAN,06 CENTRAL HGHTS SCH,06 Central Hghts Sch,2004,2004,2004,0,
SULLIVAN,07 INDIAN SPGS SCH,07 Indian Spgs Sch,2004,2004,2004,0,
SULLIVAN,08 BUFFALO RURITAN,08 Buffalo Ruritan,2004,2004,2004,0,
SULLIVAN,09 PINEY FLATS FIRE,09 Piney Flats Fire,2004,2004,2004,0,
SULLIVAN,1 SOUTH HOLSTON,1 South Holston,2010,2010,2010,0,
SULLIVAN,1 SOUTH HOLSTON RUR,1 South Holston Rur,2006;2008,2006,2008,0,
SULLIVAN,10 KETRON,10 Ketron,2010,2010,2010,0,
SULLIVAN,10 KETRON IM SCHOOL,10 Ketron IM School,2006;2008,2006,2008,0,
SULLIVAN,10A,10A,2012;2014;2016;2018;2020;2022;2024,2012,2024,1,0022
SULLIVAN,10B,10B,2012;2014;2016;2018;2020;2022;2024,2012,2024,1,0023
SULLIVAN,10BD KETRON MIDDLE,10BD Ketron Middle,2004,2004,2004,0,
SULLIVAN,10OB OREBANK MISSION,10OB Orebank Mission,2004,2004,2004,0,
SULLIVAN,11A,11A,2012;2014;2016;2018;2020;2022;2024,2012,2024,1,0024
SULLIVAN,11B,11B,2012;2014;2016;2018;2020;2022;2024,2012,2024,1,0025
SULLIVAN,11C CEDAR GROVE,11C Cedar Grove,2010,2010,2010,0,
SULLIVAN,11C CEDAR GROVE SCH,11C Cedar Grove Sch,2006;2008,2006,2008,0,
SULLIVAN,11CG CEDAR GROVE SCH,11CG Cedar Grove Sch,2004,2004,2004,0,
SULLIVAN,11D NE CHURCH CHRIST,11D NE Church Christ,2004,2004,2004,0,
SULLIVAN,11E RENAISSANCE CTR,11E Renaissance Ctr,2004,2004,2004,0,
SULLIVAN,11G GRAVELY SCHOOL,11G Gravely School,2004,2004,2004,0,
SULLIVAN,11R KINGSPORT CHURCH,11R Kingsport Church,2004,2004,2004,0,
SULLIVAN,11S CIVIC AUDITORIUM,11S Civic Auditorium,2004;2006;2008;2010,2004,2010,0,
SULLIVAN,11T TRADERS VILLAGE,11T Traders Village,2006;2008;2010,2006,2010,0,
SULLIVAN,11W KINGSPORT L,11W Kingsport L,2010,2010,2010,0,
SULLIVAN,11W KINGSPORT LIB,11W Kingsport Lib,2006;2008,2006,2008,0,
SULLIVAN,11W KINGSPORT LIBR,11W Kingsport Libr,2004,2004,2004,0,
SULLIVAN,12CB CLOUDS BEND,12CB Clouds Bend,2010,2010,2010,0,
SULLIVAN,12CB CLOUDS BEND UMC,12CB Clouds Bend UMC,2004;2006;2008,2004,2008,0,
SULLIVAN,12K KETRON MEMORIAL,12K Ketron Memorial,2010,2010,2010,0,
SULLIVAN,12K KETRON METHODIST,12K Ketron Methodist,2006;2008,2006,2008,0,
SULLIVAN,12LG LYNN VIEW MID,12LG Lynn View Mid,2004,2004,2004,0,
SULLIVAN,12OK FT ROBINSON,12OK Ft. Robinson,2004,2004,2004,0,
SULLIVAN,13P SULLIVAN SO HIGH,13P Sullivan So High,2004;2006;2008;2010,2004,2010,0,
SULLIVAN,14CH COLONIAL HGHTS,14CH Colonial Hghts,2004;2006;2008;2010,2004,2010,0,
SULLIVAN,14MP MILLER PERRY,14MP Miller Perry,2010,2010,2010,0,
SULLIVAN,14MP MILLER PERRY ES,14MP Miller Perry ES,2004;2006;2008,2004,2008,0,
SULLIVAN,15 SULLIVAN WEST,15 Sullivan West,2010,2010,2010,0,
SULLIVAN,15 SULLIVAN WEST MID,15 Sullivan West Mid,2004;2006;2008,2004,2008,0,
SULLIVAN,16BC BLUFF CITY,16BC Bluff City,2010,2010,2010,0,
SULLIVAN,16BC BLUFF CITY MID,16BC Bluff City Mid,2004;2006;2008,2004,2008,0,
SULLIVAN,16CG CHINQUAPIN,16CG Chinquapin,2010,2010,2010,0,
SULLIVAN,16CG CHINQUAPIN RUR,16CG Chinquapin Rur,2004;2006;2008,2004,2008,0,
SULLIVAN,17E FAIRMOUNT SCHOOL,17E Fairmount School,2004,2004,2004,0,
SULLIVAN,17S HAYNESFIELD SCH,17S Haynesfield Sch,2004,2004,2004,0,
SULLIVAN,17W ANDERSON,17W Anderson,2010,2010,2010,0,
SULLIVAN,17W ANDERSON SCHOOL,17W Anderson School,2004;2006;2008,2004,2008,0,
SULLIVAN,17Y YWCA,17Y YWCA,2010,2010,2010,0,
SULLIVAN,17Y YWCA OF BRISTOL,17Y YWCA of Bristol,2006;2008,2006,2008,0,
SULLIVAN,18 HOLSTON,18 Holston,2010,2010,2010,0,
SULLIVAN,18 HOLSTON SCHOOL,18 Holston School,2004;2006;2008,2004,2008,0,
SULLIVAN,19H JACOBS CREEK,19H Jacobs Creek,2010,2010,2010,0,
SULLIVAN,19H JACOBS CRK JOB,19H Jacobs Crk Job,2004;2006;2008,2004,2008,0,
SULLIVAN,1A,1A,2012;2014;2016;2018;2020;2022;2024,2012,2024,1,0001
SULLIVAN,20 ROCKY SPGS COMM,20 Rocky Spgs Comm,2004,2004,2004,0,
SULLIVAN,21 EAST HIGH,21 East High,2010,2010,2010,0,
SULLIVAN,21 EAST HIGH SCHOOL,21 East High School,2004;2006;2008,2004,2008,0,
SULLIVAN,22 HOLSTON VALLEY,22 Holston Valley,2004;2006;2008;2010,2004,2010,0,
SULLIVAN,2A,2A,2012;2014;2016;2018;2020;2022;2024,2012,2024,1,0002
SULLIVAN,2B,2B,2012;2014;2016;2018;2020;2022;2024,2012,2024,1,0003
SULLIVAN,2C,2C,2012;2014;2016;2018;2020;2022;2024,2012,2024,1,0004
SULLIVAN,2HV HOLSTON VIEW,2HV Holston View,2006;2010,2006,2010,0,
SULLIVAN,2HV HOLSTON VIEW SCH,2HV Holston View Sch,2008,2008,2008,0,
SULLIVAN,2VP VALLEY PIKE,2VP Valley Pike,2010,2010,2010,0,
SULLIVAN,2VP VALLEY PIKE SCH,2VP Valley Pike Sch,2006;2008,2006,2008,0,
SULLIVAN,3 HICKORY TREE,3 Hickory Tree,2010,2010,2010,0,
SULLIVAN,3 HICKORY TREE FH,3 Hickory Tree FH,2006;2008,2006,2008,0,
SULLIVAN,3A,3A,2012;2014;2016;2018;2020;2022;2024,2012,2024,1,0005
SULLIVAN,4 AVOCA SCHOOL,4 Avoca School,2006;2008;2010,2006,2010,0,
SULLIVAN,4A,4A,2012;2014;2016;2018;2020;2022;2024,2012,2024,1,0006
SULLIVAN,4B,4B,2012;2014;2016;2018;2020;2022;2024,2012,2024,1,0007
SULLIVAN,4C,4C,2012;2014;2016;2018;2020;2022;2024,2012,2024,1,0008
SULLIVAN,5 SULLIVAN CO OFF,5 Sullivan Co Off,2006;2008,2006,2008,0,
SULLIVAN,5 SULLIVAN CO OFFICE,5 Sullivan Co Office,2010,2010,2010,0,
SULLIVAN,5A,5A,2012;2014;2016;2018;2020;2022;2024,2012,2024,1,0009
SULLIVAN,5B,5B,2012;2014;2016;2018;2020;2022;2024,2012,2024,1,0010
SULLIVAN,5C,5C,2012;2014;2016;2018;2020;2022;2024,2012,2024,1,0011
SULLIVAN,6 CENTRAL HEIGHTS,6 Central Heights,2006;2008;2010,2006,2010,0,
SULLIVAN,6A,6A,2012;2014;2016;2018;2020;2022;2024,2012,2024,1,0012
SULLIVAN,6B,6B,2012;2014;2016;2018;2020;2022;2024,2012,2024,1,0013
SULLIVAN,6C,6C,2012;2014;2016;2018;2020;2022;2024,2012,2024,1,0014
SULLIVAN,7 INDIAN SPRINGS,7 Indian Springs,2010,2010,2010,0,
SULLIVAN,7 INDIAN SPRINGS SCH,7 Indian Springs Sch,2006;2008,2006,2008,0,
SULLIVAN,7A,7A,2012;2014;2016;2018;2020;2022;2024,2012,2024,1,0015
SULLIVAN,7B,7B,2012;2014;2016;2018;2020;2022;2024,2012,2024,1,0016
SULLIVAN,7C,7C,2012;2014;2016;2018;2020;2022;2024,2012,2024,1,0017
SULLIVAN,8 BUFFALO RURITAN,8 Buffalo Ruritan,2006;2008;2010,2006,2010,0,
SULLIVAN,8A,8A,2012;2014;2016;2018;2020;2022;2024,2012,2024,1,0018
SULLIVAN,8B,8B,2012;2014;2016;2018;2020;2022;2024,2012,2024,1,0019
SULLIVAN,9 PINEY FLATS,9 Piney Flats,2010,2010,2010,0,
SULLIVAN,9 PINEY FLATS FIREHA,9 Piney Flats FireHa,2006;2008,2006,2008,0,
SULLIVAN,9A,9A,2012;2014;2016;2018;2020;2022;2024,2012,2024,1,0020
SULLIVAN,9B,9B,2012;2014;2016;2018;2020;2022;2024,2012,2024,1,0021
SULLIVAN,ABSENTEE,ABSENTEE,2004,2004,2004,0,
SULLIVAN,EARLY,EARLY,2004,2004,2004,0,
SUMNER,01A WESTMORELAND,01A Westmoreland,2004,2004,2004,0,
SUMNER,01B NORTH SUMNER,01B North Sumner,2004,2004,2004,0,
