year,county,county_norm,precinct,precinct_norm,precinct_token,source_file,rows,votes_sum
2008,SHELBY,SHELBY,Memphis 44-5,MEMPHIS 44 5,MEMPHIS,20081104__tn__general__precinct.csv,20,4273
2008,SHELBY,SHELBY,Memphis 45-1,MEMPHIS 45 1,MEMPHIS,20081104__tn__general__precinct.csv,19,6778
2008,SHELBY,SHELBY,Memphis 45-2,MEMPHIS 45 2,MEMPHIS,20081104__tn__general__precinct.csv,21,3966
2008,SHELBY,SHELBY,Memphis 45-4,MEMPHIS 45 4,MEMPHIS,20081104__tn__general__precinct.csv,21,8107
2008,SHELBY,SHELBY,Memphis 46-1,MEMPHIS 46 1,MEMPHIS,20081104__tn__general__precinct.csv,19,2623
2008,SHELBY,SHELBY,Memphis 46-2,MEMPHIS 46 2,MEMPHIS,20081104__tn__general__precinct.csv,22,4204
2008,SHELBY,SHELBY,Memphis 47-1,MEMPHIS 47 1,MEMPHIS,20081104__tn__general__precinct.csv,18,2656
2008,SHELBY,SHELBY,Memphis 47-2,MEMPHIS 47 2,MEMPHIS,20081104__tn__general__precinct.csv,20,4050
2008,SHELBY,SHELBY,Memphis 47-3,MEMPHIS 47 3,MEMPHIS,20081104__tn__general__precinct.csv,20,6034
2008,SHELBY,SHELBY,Memphis 48,MEMPHIS 48,MEMPHIS,20081104__tn__general__precinct.csv,18,4095
2008,SHELBY,SHELBY,Memphis 49-1,MEMPHIS 49 1,MEMPHIS,20081104__tn__general__precinct.csv,18,1808
2008,SHELBY,SHELBY,Memphis 49-2,MEMPHIS 49 2,MEMPHIS,20081104__tn__general__precinct.csv,19,5580
2008,SHELBY,SHELBY,Memphis 50-1,MEMPHIS 50 1,MEMPHIS,20081104__tn__general__precinct.csv,18,2429
2008,SHELBY,SHELBY,Memphis 50-2,MEMPHIS 50 2,MEMPHIS,20081104__tn__general__precinct.csv,19,5389
2008,SHELBY,SHELBY,Memphis 51,MEMPHIS 51,MEMPHIS,20081104__tn__general__precinct.csv,15,964
2008,SHELBY,SHELBY,Memphis 52-1,MEMPHIS 52 1,MEMPHIS,20081104__tn__general__precinct.csv,16,2765
2008,SHELBY,SHELBY,Memphis 52-2,MEMPHIS 52 2,MEMPHIS,20081104__tn__general__precinct.csv,17,2762
2008,SHELBY,SHELBY,Memphis 52-3,MEMPHIS 52 3,MEMPHIS,20081104__tn__general__precinct.csv,18,3433
2008,SHELBY,SHELBY,Memphis 53-1,MEMPHIS 53 1,MEMPHIS,20081104__tn__general__precinct.csv,20,3965
2008,SHELBY,SHELBY,Memphis 53-2,MEMPHIS 53 2,MEMPHIS,20081104__tn__general__precinct.csv,20,2814
2008,SHELBY,SHELBY,Memphis 53-3,MEMPHIS 53 3,MEMPHIS,20081104__tn__general__precinct.csv,18,2842
2008,SHELBY,SHELBY,Memphis 54,MEMPHIS 54,MEMPHIS,20081104__tn__general__precinct.csv,22,6448
2008,SHELBY,SHELBY,Memphis 55-1,MEMPHIS 55 1,MEMPHIS,20081104__tn__general__precinct.csv,19,3674
2008,SHELBY,SHELBY,Memphis 55-2,MEMPHIS 55 2,MEMPHIS,20081104__tn__general__precinct.csv,20,5779
2008,SHELBY,SHELBY,Memphis 56-1,MEMPHIS 56 1,MEMPHIS,20081104__tn__general__precinct.csv,18,2229
2008,SHELBY,SHELBY,Memphis 56-3,MEMPHIS 56 3,MEMPHIS,20081104__tn__general__precinct.csv,18,2458
2008,SHELBY,SHELBY,Memphis 57,MEMPHIS 57,MEMPHIS,20081104__tn__general__precinct.csv,21,7280
2008,SHELBY,SHELBY,Memphis 58-1,MEMPHIS 58 1,MEMPHIS,20081104__tn__general__precinct.csv,21,3808
2008,SHELBY,SHELBY,Memphis 58-2,MEMPHIS 58 2,MEMPHIS,20081104__tn__general__precinct.csv,20,5337
2008,SHELBY,SHELBY,Memphis 58-3,MEMPHIS 58 3,MEMPHIS,20081104__tn__general__precinct.csv,20,4455
2008,SHELBY,SHELBY,Memphis 58-4,MEMPHIS 58 4,MEMPHIS,20081104__tn__general__precinct.csv,21,7128
2008,SHELBY,SHELBY,Memphis 59-1,MEMPHIS 59 1,MEMPHIS,20081104__tn__general__precinct.csv,18,3517
2008,SHELBY,SHELBY,Memphis 59-2,MEMPHIS 59 2,MEMPHIS,20081104__tn__general__precinct.csv,19,7542
2008,SHELBY,SHELBY,Memphis 59-3,MEMPHIS 59 3,MEMPHIS,20081104__tn__general__precinct.csv,20,4495
2008,SHELBY,SHELBY,Memphis 59-4,MEMPHIS 59 4,MEMPHIS,20081104__tn__general__precinct.csv,17,1978
2008,SHELBY,SHELBY,Memphis 59-5,MEMPHIS 59 5,MEMPHIS,20081104__tn__general__precinct.csv,16,2656
2008,SHELBY,SHELBY,Memphis 60-1,MEMPHIS 60 1,MEMPHIS,20081104__tn__general__precinct.csv,18,2647
2008,SHELBY,SHELBY,Memphis 60-10,MEMPHIS 60 10,MEMPHIS,20081104__tn__general__precinct.csv,14,1102
2008,SHELBY,SHELBY,Memphis 60-2,MEMPHIS 60 2,MEMPHIS,20081104__tn__general__precinct.csv,16,2186
2008,SHELBY,SHELBY,Memphis 60-3,MEMPHIS 60 3,MEMPHIS,20081104__tn__general__precinct.csv,19,4488
2008,SHELBY,SHELBY,Memphis 60-4,MEMPHIS 60 4,MEMPHIS,20081104__tn__general__precinct.csv,19,1820
2008,SHELBY,SHELBY,Memphis 60-5,MEMPHIS 60 5,MEMPHIS,20081104__tn__general__precinct.csv,20,4653
2008,SHELBY,SHELBY,Memphis 60-6,MEMPHIS 60 6,MEMPHIS,20081104__tn__general__precinct.csv,19,3736
2008,SHELBY,SHELBY,Memphis 60-7,MEMPHIS 60 7,MEMPHIS,20081104__tn__general__precinct.csv,18,6833
2008,SHELBY,SHELBY,Memphis 60-8,MEMPHIS 60 8,MEMPHIS,20081104__tn__general__precinct.csv,18,2724
2008,SHELBY,SHELBY,Memphis 60-9,MEMPHIS 60 9,MEMPHIS,20081104__tn__general__precinct.csv,15,1743
2008,SHELBY,SHELBY,Memphis 61,MEMPHIS 61,MEMPHIS,20081104__tn__general__precinct.csv,19,4117
2008,SHELBY,SHELBY,Memphis 62,MEMPHIS 62,MEMPHIS,20081104__tn__general__precinct.csv,18,2965
2008,SHELBY,SHELBY,Memphis 63-2,MEMPHIS 63 2,MEMPHIS,20081104__tn__general__precinct.csv,20,4170
2008,SHELBY,SHELBY,Memphis 64,MEMPHIS 64,MEMPHIS,20081104__tn__general__precinct.csv,21,6815
2008,SHELBY,SHELBY,Memphis 65-1,MEMPHIS 65 1,MEMPHIS,20081104__tn__general__precinct.csv,20,5540
2008,SHELBY,SHELBY,Memphis 65-2,MEMPHIS 65 2,MEMPHIS,20081104__tn__general__precinct.csv,22,3384
2008,SHELBY,SHELBY,Memphis 66-1,MEMPHIS 66 1,MEMPHIS,20081104__tn__general__precinct.csv,21,5537
2008,SHELBY,SHELBY,Memphis 66-2,MEMPHIS 66 2,MEMPHIS,20081104__tn__general__precinct.csv,21,3451
2008,SHELBY,SHELBY,Memphis 67-1,MEMPHIS 67 1,MEMPHIS,20081104__tn__general__precinct.csv,21,4269
2008,SHELBY,SHELBY,Memphis 67-2,MEMPHIS 67 2,MEMPHIS,20081104__tn__general__precinct.csv,19,4516
2008,SHELBY,SHELBY,Memphis 67-3,MEMPHIS 67 3,MEMPHIS,20081104__tn__general__precinct.csv,21,5956
2008,SHELBY,SHELBY,Memphis 68-1,MEMPHIS 68 1,MEMPHIS,20081104__tn__general__precinct.csv,19,6930
2008,SHELBY,SHELBY,Memphis 68-2,MEMPHIS 68 2,MEMPHIS,20081104__tn__general__precinct.csv,20,3126
2008,SHELBY,SHELBY,Memphis 68-3,MEMPHIS 68 3,MEMPHIS,20081104__tn__general__precinct.csv,20,9456
2008,SHELBY,SHELBY,Memphis 69-1,MEMPHIS 69 1,MEMPHIS,20081104__tn__general__precinct.csv,17,3109
2008,SHELBY,SHELBY,Memphis 69-2,MEMPHIS 69 2,MEMPHIS,20081104__tn__general__precinct.csv,21,2011
2008,SHELBY,SHELBY,Memphis 70-1,MEMPHIS 70 1,MEMPHIS,20081104__tn__general__precinct.csv,17,4202
2008,SHELBY,SHELBY,Memphis 70-2,MEMPHIS 70 2,MEMPHIS,20081104__tn__general__precinct.csv,21,4019
2008,SHELBY,SHELBY,Memphis 70-3,MEMPHIS 70 3,MEMPHIS,20081104__tn__general__precinct.csv,20,5510
2008,SHELBY,SHELBY,Memphis 71-2,MEMPHIS 71 2,MEMPHIS,20081104__tn__general__precinct.csv,23,3275
2008,SHELBY,SHELBY,Memphis 71-3,MEMPHIS 71 3,MEMPHIS,20081104__tn__general__precinct.csv,19,5135
2008,SHELBY,SHELBY,Memphis 71-4,MEMPHIS 71 4,MEMPHIS,20081104__tn__general__precinct.csv,20,7148
2008,SHELBY,SHELBY,Memphis 72-1,MEMPHIS 72 1,MEMPHIS,20081104__tn__general__precinct.csv,15,5142
2008,SHELBY,SHELBY,Memphis 72-3,MEMPHIS 72 3,MEMPHIS,20081104__tn__general__precinct.csv,22,5746
2008,SHELBY,SHELBY,Memphis 72-4,MEMPHIS 72 4,MEMPHIS,20081104__tn__general__precinct.csv,16,4299
2008,SHELBY,SHELBY,Memphis 72-5,MEMPHIS 72 5,MEMPHIS,20081104__tn__general__precinct.csv,15,2949
2008,SHELBY,SHELBY,Memphis 72-6,MEMPHIS 72 6,MEMPHIS,20081104__tn__general__precinct.csv,20,3985
2008,SHELBY,SHELBY,Memphis 72-7,MEMPHIS 72 7,MEMPHIS,20081104__tn__general__precinct.csv,18,6556
2008,SHELBY,SHELBY,Memphis 73-1,MEMPHIS 73 1,MEMPHIS,20081104__tn__general__precinct.csv,19,2524
2008,SHELBY,SHELBY,Memphis 73-2,MEMPHIS 73 2,MEMPHIS,20081104__tn__general__precinct.csv,21,6009
2008,SHELBY,SHELBY,Memphis 73-3,MEMPHIS 73 3,MEMPHIS,20081104__tn__general__precinct.csv,22,5708
2008,SHELBY,SHELBY,Memphis 73-4,MEMPHIS 73 4,MEMPHIS,20081104__tn__general__precinct.csv,21,3875
2008,SHELBY,SHELBY,Memphis 74-1,MEMPHIS 74 1,MEMPHIS,20081104__tn__general__precinct.csv,21,12877
2008,SHELBY,SHELBY,Memphis 74-2,MEMPHIS 74 2,MEMPHIS,20081104__tn__general__precinct.csv,19,6753
2008,SHELBY,SHELBY,Memphis 74-4,MEMPHIS 74 4,MEMPHIS,20081104__tn__general__precinct.csv,18,1826
2008,SHELBY,SHELBY,Memphis 74-5,MEMPHIS 74 5,MEMPHIS,20081104__tn__general__precinct.csv,20,9683
2008,SHELBY,SHELBY,Memphis 74-6,MEMPHIS 74 6,MEMPHIS,20081104__tn__general__precinct.csv,14,818
2008,SHELBY,SHELBY,Memphis 74-8,MEMPHIS 74 8,MEMPHIS,20081104__tn__general__precinct.csv,17,3235
2008,SHELBY,SHELBY,Memphis 74-9,MEMPHIS 74 9,MEMPHIS,20081104__tn__general__precinct.csv,20,7603
2008,SHELBY,SHELBY,Memphis 75-1,MEMPHIS 75 1,MEMPHIS,20081104__tn__general__precinct.csv,21,7893
2008,SHELBY,SHELBY,Memphis 75-11,MEMPHIS 75 11,MEMPHIS,20081104__tn__general__precinct.csv,20,4149
2008,SHELBY,SHELBY,Memphis 75-4,MEMPHIS 75 4,MEMPHIS,20081104__tn__general__precinct.csv,18,3788
2008,SHELBY,SHELBY,Memphis 75-5,MEMPHIS 75 5,MEMPHIS,20081104__tn__general__precinct.csv,20,6488
2008,SHELBY,SHELBY,Memphis 75-6,MEMPHIS 75 6,MEMPHIS,20081104__tn__general__precinct.csv,19,5507
2008,SHELBY,SHELBY,Memphis 75-7,MEMPHIS 75 7,MEMPHIS,20081104__tn__general__precinct.csv,22,8156
2008,SHELBY,SHELBY,Memphis 76-1,MEMPHIS 76 1,MEMPHIS,20081104__tn__general__precinct.csv,20,6083
2008,SHELBY,SHELBY,Memphis 76-4,MEMPHIS 76 4,MEMPHIS,20081104__tn__general__precinct.csv,19,7967
2008,SHELBY,SHELBY,Memphis 76-5,MEMPHIS 76 5,MEMPHIS,20081104__tn__general__precinct.csv,18,6609
2008,SHELBY,SHELBY,Memphis 76-6,MEMPHIS 76 6,MEMPHIS,20081104__tn__general__precinct.csv,18,8535
2008,SHELBY,SHELBY,Memphis 77-1,MEMPHIS 77 1,MEMPHIS,20081104__tn__general__precinct.csv,16,4773
2008,SHELBY,SHELBY,Memphis 77-2,MEMPHIS 77 2,MEMPHIS,20081104__tn__general__precinct.csv,17,3252
2008,SHELBY,SHELBY,Memphis 77-3,MEMPHIS 77 3,MEMPHIS,20081104__tn__general__precinct.csv,19,8470
2008,SHELBY,SHELBY,Memphis 78-1,MEMPHIS 78 1,MEMPHIS,20081104__tn__general__precinct.csv,16,3916
2008,SHELBY,SHELBY,Memphis 78-3,MEMPHIS 78 3,MEMPHIS,20081104__tn__general__precinct.csv,16,4921
2008,SHELBY,SHELBY,Memphis 79-1,MEMPHIS 79 1,MEMPHIS,20081104__tn__general__precinct.csv,20,6790
2008,SHELBY,SHELBY,Memphis 79-2,MEMPHIS 79 2,MEMPHIS,20081104__tn__general__precinct.csv,18,8165
2008,SHELBY,SHELBY,Memphis 79-3,MEMPHIS 79 3,MEMPHIS,20081104__tn__general__precinct.csv,20,7909
2008,SHELBY,SHELBY,Memphis 79-7,MEMPHIS 79 7,MEMPHIS,20081104__tn__general__precinct.csv,18,6552
2008,SHELBY,SHELBY,Memphis 79-8,MEMPHIS 79 8,MEMPHIS,20081104__tn__general__precinct.csv,18,8605
2008,SHELBY,SHELBY,Memphis 79-9,MEMPHIS 79 9,MEMPHIS,20081104__tn__general__precinct.csv,16,2919
2008,SHELBY,SHELBY,Memphis 80-2,MEMPHIS 80 2,MEMPHIS,20081104__tn__general__precinct.csv,22,13510
2008,SHELBY,SHELBY,Memphis 81-1,MEMPHIS 81 1,MEMPHIS,20081104__tn__general__precinct.csv,15,2281
2008,SHELBY,SHELBY,Memphis 81-2,MEMPHIS 81 2,MEMPHIS,20081104__tn__general__precinct.csv,17,3399
2008,SHELBY,SHELBY,Memphis 81-3,MEMPHIS 81 3,MEMPHIS,20081104__tn__general__precinct.csv,18,7342
2008,SHELBY,SHELBY,Memphis 81-4,MEMPHIS 81 4,MEMPHIS,20081104__tn__general__precinct.csv,20,5260
2008,SHELBY,SHELBY,Memphis 81-5,MEMPHIS 81 5,MEMPHIS,20081104__tn__general__precinct.csv,17,5612
2008,SHELBY,SHELBY,Memphis 81-6,MEMPHIS 81 6,MEMPHIS,20081104__tn__general__precinct.csv,19,2370
2008,SHELBY,SHELBY,Memphis 81-7,MEMPHIS 81 7,MEMPHIS,20081104__tn__general__precinct.csv,19,4803
2008,SHELBY,SHELBY,Memphis 81-8,MEMPHIS 81 8,MEMPHIS,20081104__tn__general__precinct.csv,16,3056
2008,SHELBY,SHELBY,Memphis 82-1,MEMPHIS 82 1,MEMPHIS,20081104__tn__general__precinct.csv,22,3743
2008,SHELBY,SHELBY,Memphis 82-2,MEMPHIS 82 2,MEMPHIS,20081104__tn__general__precinct.csv,19,2977
2008,SHELBY,SHELBY,Memphis 82-3,MEMPHIS 82 3,MEMPHIS,20081104__tn__general__precinct.csv,19,4515
2008,SHELBY,SHELBY,Memphis 83,MEMPHIS 83,MEMPHIS,20081104__tn__general__precinct.csv,17,4125
2008,SHELBY,SHELBY,Memphis 84-1,MEMPHIS 84 1,MEMPHIS,20081104__tn__general__precinct.csv,20,4475
2008,SHELBY,SHELBY,Memphis 84-2,MEMPHIS 84 2,MEMPHIS,20081104__tn__general__precinct.csv,19,3567
2008,SHELBY,SHELBY,Memphis 85,MEMPHIS 85,MEMPHIS,20081104__tn__general__precinct.csv,18,6175
2008,SHELBY,SHELBY,Memphis 86,MEMPHIS 86,MEMPHIS,20081104__tn__general__precinct.csv,16,7182
2008,SHELBY,SHELBY,Memphis 87-1,MEMPHIS 87 1,MEMPHIS,20081104__tn__general__precinct.csv,17,6102
2008,SHELBY,SHELBY,Memphis 87-2,MEMPHIS 87 2,MEMPHIS,20081104__tn__general__precinct.csv,18,3950
2008,SHELBY,SHELBY,Memphis 87-3,MEMPHIS 87 3,MEMPHIS,20081104__tn__general__precinct.csv,17,3871
2008,SHELBY,SHELBY,Memphis 88-2,MEMPHIS 88 2,MEMPHIS,20081104__tn__general__precinct.csv,20,5485
2008,SHELBY,SHELBY,Memphis 88-3,MEMPHIS 88 3,MEMPHIS,20081104__tn__general__precinct.csv,21,9421
2008,SHELBY,SHELBY,Memphis 88-4,MEMPHIS 88 4,MEMPHIS,20081104__tn__general__precinct.csv,15,3856
2008,SHELBY,SHELBY,Memphis 88-5,MEMPHIS 88 5,MEMPHIS,20081104__tn__general__precinct.csv,18,1774
2008,SHELBY,SHELBY,Memphis 89-1,MEMPHIS 89 1,MEMPHIS,20081104__tn__general__precinct.csv,21,3428
2008,SHELBY,SHELBY,Memphis 89-2,MEMPHIS 89 2,MEMPHIS,20081104__tn__general__precinct.csv,21,8329
2008,SHELBY,SHELBY,Memphis 90-1,MEMPHIS 90 1,MEMPHIS,20081104__tn__general__precinct.csv,16,1339
2008,SHELBY,SHELBY,Memphis 90-2,MEMPHIS 90 2,MEMPHIS,20081104__tn__general__precinct.csv,18,11602
2008,SHELBY,SHELBY,Memphis 90-3,MEMPHIS 90 3,MEMPHIS,20081104__tn__general__precinct.csv,20,5803
2008,SHELBY,SHELBY,Memphis 91-1,MEMPHIS 91 1,MEMPHIS,20081104__tn__general__precinct.csv,17,11014
2008,SHELBY,SHELBY,Memphis 91-2,MEMPHIS 91 2,MEMPHIS,20081104__tn__general__precinct.csv,19,9972
2008,SHELBY,SHELBY,Memphis 91-3,MEMPHIS 91 3,MEMPHIS,20081104__tn__general__precinct.csv,17,2274
2008,SHELBY,SHELBY,Memphis 92-1,MEMPHIS 92 1,MEMPHIS,20081104__tn__general__precinct.csv,17,2977
2008,SHELBY,SHELBY,Memphis 92-2,MEMPHIS 92 2,MEMPHIS,20081104__tn__general__precinct.csv,17,2958
2008,SHELBY,SHELBY,Memphis 92-3,MEMPHIS 92 3,MEMPHIS,20081104__tn__general__precinct.csv,15,1555
2008,SHELBY,SHELBY,Memphis 93-1,MEMPHIS 93 1,MEMPHIS,20081104__tn__general__precinct.csv,18,6211
2008,SHELBY,SHELBY,Memphis 93-2,MEMPHIS 93 2,MEMPHIS,20081104__tn__general__precinct.csv,17,3193
2008,SHELBY,SHELBY,Memphis 93-3,MEMPHIS 93 3,MEMPHIS,20081104__tn__general__precinct.csv,21,7926
2008,SHELBY,SHELBY,Memphis 94-1,MEMPHIS 94 1,MEMPHIS,20081104__tn__general__precinct.csv,17,3958
2008,SHELBY,SHELBY,Memphis 94-2,MEMPHIS 94 2,MEMPHIS,20081104__tn__general__precinct.csv,16,4221
2008,SHELBY,SHELBY,Memphis 94-3,MEMPHIS 94 3,MEMPHIS,20081104__tn__general__precinct.csv,17,5862
2008,SHELBY,SHELBY,Memphis 94-4,MEMPHIS 94 4,MEMPHIS,20081104__tn__general__precinct.csv,17,4531
2008,SHELBY,SHELBY,Memphis 94-5,MEMPHIS 94 5,MEMPHIS,20081104__tn__general__precinct.csv,17,5342
2008,SHELBY,SHELBY,Memphis 94-6,MEMPHIS 94 6,MEMPHIS,20081104__tn__general__precinct.csv,15,3408
2008,SHELBY,SHELBY,Memphis 94-7,MEMPHIS 94 7,MEMPHIS,20081104__tn__general__precinct.csv,13,823
2008,SHELBY,SHELBY,Memphis 95-1,MEMPHIS 95 1,MEMPHIS,20081104__tn__general__precinct.csv,19,4565
2008,SHELBY,SHELBY,Memphis 95-2,MEMPHIS 95 2,MEMPHIS,20081104__tn__general__precinct.csv,20,4858
2008,SHELBY,SHELBY,Memphis 95-3,MEMPHIS 95 3,MEMPHIS,20081104__tn__general__precinct.csv,18,2520
2008,SHELBY,SHELBY,Millington 01,MILLINGTON 01,MILLINGTON,20081104__tn__general__precinct.csv,17,7279
2008,SHELBY,SHELBY,Millington 02,MILLINGTON 02,MILLINGTON,20081104__tn__general__precinct.csv,18,10388
2008,SHELBY,SHELBY,Morning Sun,MORNING SUN,MORNING,20081104__tn__general__precinct.csv,18,22081
2008,SHELBY,SHELBY,Ross Store 01,ROSS STORE 01,ROSS,20081104__tn__general__precinct.csv,16,4623
2008,SHELBY,SHELBY,Ross Store 05,ROSS STORE 05,ROSS,20081104__tn__general__precinct.csv,20,13425
2008,SHELBY,SHELBY,Ross Store 10,ROSS STORE 10,ROSS,20081104__tn__general__precinct.csv,19,5843
2008,SHELBY,SHELBY,Ross Store 12,ROSS STORE 12,ROSS,20081104__tn__general__precinct.csv,17,4693
2008,SHELBY,SHELBY,Ross Store 13,ROSS STORE 13,ROSS,20081104__tn__general__precinct.csv,18,8841
2008,SHELBY,SHELBY,Ross Store 14,ROSS STORE 14,ROSS,20081104__tn__general__precinct.csv,20,19425
2008,SHELBY,SHELBY,Stewartville,STEWARTVILLE,STEWARTVILLE,20081104__tn__general__precinct.csv,18,9838
2008,SHELBY,SHELBY,Woodstock 02,WOODSTOCK 02,WOODSTOCK,20081104__tn__general__precinct.csv,10,148
2008,SMITH,SMITH,01 Defeated,01 DEFEATED,01,20081104__tn__general__precinct.csv,20,3371
2008,SMITH,SMITH,02 Tanglewood,02 TANGLEWOOD,02,20081104__tn__general__precinct.csv,17,4167
2008,SMITH,SMITH,03 New Middleton,03 NEW MIDDLETON,03,20081104__tn__general__precinct.csv,21,4263
2008,SMITH,SMITH,04 Rock City,04 ROCK CITY,04,20081104__tn__general__precinct.csv,19,3367
2008,SMITH,SMITH,05 Gordonsville,05 GORDONSVILLE,05,20081104__tn__general__precinct.csv,19,4262
2008,SMITH,SMITH,06 Carthage,06 CARTHAGE,06,20081104__tn__general__precinct.csv,19,2974
2008,SMITH,SMITH,07 South Carthage,07 SOUTH CARTHAGE,07,20081104__tn__general__precinct.csv,17,3277
2008,SMITH,SMITH,08 Elmwood,08 ELMWOOD,08,20081104__tn__general__precinct.csv,18,3145
2008,STEWART,STEWART,1-1 Indian Mound,1 1 INDIAN MOUND,1,20081104__tn__general__precinct.csv,19,2859
2008,STEWART,STEWART,2-1 Big Rock,2 1 BIG ROCK,2,20081104__tn__general__precinct.csv,19,2670
2008,STEWART,STEWART,3-1 Bumpus Mills,3 1 BUMPUS MILLS,3,20081104__tn__general__precinct.csv,16,2567
2008,STEWART,STEWART,4-1 Church Street,4 1 CHURCH STREET,4,20081104__tn__general__precinct.csv,21,2985
2008,STEWART,STEWART,5-1 Natcor Drive,5 1 NATCOR DRIVE,5,20081104__tn__general__precinct.csv,18,2369
2008,STEWART,STEWART,5-2 Leatherwood,5 2 LEATHERWOOD,5,20081104__tn__general__precinct.csv,16,1017
2008,STEWART,STEWART,6-1 Public Library,6 1 PUBLIC LIBRARY,6,20081104__tn__general__precinct.csv,19,3555
2008,STEWART,STEWART,7-1 Cumberland City,7 1 CUMBERLAND CITY,7,20081104__tn__general__precinct.csv,19,1405
2008,STEWART,STEWART,7-2 Carlisle,7 2 CARLISLE,7,20081104__tn__general__precinct.csv,21,1805
2008,STEWART,STEWART,Absentee,ABSENTEE,ABSENTEE,20081104__tn__general__precinct.csv,13,1087
2008,SULLIVAN,SULLIVAN,1 South Holston Rur,1 SOUTH HOLSTON RUR,1,20081104__tn__general__precinct.csv,18,3104
2008,SULLIVAN,SULLIVAN,10 Ketron IM School,10 KETRON IM SCHOOL,10,20081104__tn__general__precinct.csv,27,14566
2008,SULLIVAN,SULLIVAN,11C Cedar Grove Sch,11C CEDAR GROVE SCH,11C,20081104__tn__general__precinct.csv,24,8716
2008,SULLIVAN,SULLIVAN,11S Civic Auditorium,11S CIVIC AUDITORIUM,11S,20081104__tn__general__precinct.csv,25,23567
2008,SULLIVAN,SULLIVAN,11T Traders Village,11T TRADERS VILLAGE,11T,20081104__tn__general__precinct.csv,27,17851
2008,SULLIVAN,SULLIVAN,11W Kingsport Lib,11W KINGSPORT LIB,11W,20081104__tn__general__precinct.csv,26,10499
2008,SULLIVAN,SULLIVAN,12CB Clouds Bend UMC,12CB CLOUDS BEND UMC,12CB,20081104__tn__general__precinct.csv,22,10477
2008,SULLIVAN,SULLIVAN,12K Ketron Methodist,12K KETRON METHODIST,12K,20081104__tn__general__precinct.csv,25,13787
2008,SULLIVAN,SULLIVAN,13P Sullivan So High,13P SULLIVAN SO HIGH,13P,20081104__tn__general__precinct.csv,25,17597
2008,SULLIVAN,SULLIVAN,14CH Colonial Hghts,14CH COLONIAL HGHTS,14CH,20081104__tn__general__precinct.csv,22,15511
2008,SULLIVAN,SULLIVAN,14MP Miller Perry ES,14MP MILLER PERRY ES,14MP,20081104__tn__general__precinct.csv,23,11564
2008,SULLIVAN,SULLIVAN,15 Sullivan West Mid,15 SULLIVAN WEST MID,15,20081104__tn__general__precinct.csv,24,7672
2008,SULLIVAN,SULLIVAN,16BC Bluff City Mid,16BC BLUFF CITY MID,16BC,20081104__tn__general__precinct.csv,26,6912
2008,SULLIVAN,SULLIVAN,16CG Chinquapin Rur,16CG CHINQUAPIN RUR,16CG,20081104__tn__general__precinct.csv,21,3521
2008,SULLIVAN,SULLIVAN,17W Anderson School,17W ANDERSON SCHOOL,17W,20081104__tn__general__precinct.csv,24,10113
2008,SULLIVAN,SULLIVAN,17Y YWCA of Bristol,17Y YWCA OF BRISTOL,17Y,20081104__tn__general__precinct.csv,23,15526
2008,SULLIVAN,SULLIVAN,18 Holston School,18 HOLSTON SCHOOL,18,20081104__tn__general__precinct.csv,25,5573
2008,SULLIVAN,SULLIVAN,19H Jacobs Crk Job,19H JACOBS CRK JOB,19H,20081104__tn__general__precinct.csv,15,801
2008,SULLIVAN,SULLIVAN,21 East High School,21 EAST HIGH SCHOOL,21,20081104__tn__general__precinct.csv,26,10384
2008,SULLIVAN,SULLIVAN,22 Holston Valley,22 HOLSTON VALLEY,22,20081104__tn__general__precinct.csv,19,2976
2008,SULLIVAN,SULLIVAN,2HV Holston View Sch,2HV HOLSTON VIEW SCH,2HV,20081104__tn__general__precinct.csv,22,11538
2008,SULLIVAN,SULLIVAN,2VP Valley Pike Sch,2VP VALLEY PIKE SCH,2VP,20081104__tn__general__precinct.csv,22,3658
2008,SULLIVAN,SULLIVAN,3 Hickory Tree FH,3 HICKORY TREE FH,3,20081104__tn__general__precinct.csv,22,2832
2008,SULLIVAN,SULLIVAN,4 Avoca School,4 AVOCA SCHOOL,4,20081104__tn__general__precinct.csv,26,11209
2008,SULLIVAN,SULLIVAN,5 Sullivan Co Off,5 SULLIVAN CO OFF,5,20081104__tn__general__precinct.csv,26,21716
2008,SULLIVAN,SULLIVAN,6 Central Heights,6 CENTRAL HEIGHTS,6,20081104__tn__general__precinct.csv,24,7353
2008,SULLIVAN,SULLIVAN,7 Indian Springs Sch,7 INDIAN SPRINGS SCH,7,20081104__tn__general__precinct.csv,24,20369
2008,SULLIVAN,SULLIVAN,8 Buffalo Ruritan,8 BUFFALO RURITAN,8,20081104__tn__general__precinct.csv,24,5268
2008,SULLIVAN,SULLIVAN,9 Piney Flats FireHa,9 PINEY FLATS FIREHA,9,20081104__tn__general__precinct.csv,23,12818
2008,SUMNER,SUMNER,10A Walton Ferry,10A WALTON FERRY,10A,20081104__tn__general__precinct.csv,20,8430
2008,SUMNER,SUMNER,10B Good Shepherd,10B GOOD SHEPHERD,10B,20081104__tn__general__precinct.csv,20,8601
2008,SUMNER,SUMNER,10C Center Point,10C CENTER POINT,10C,20081104__tn__general__precinct.csv,20,10118
2008,SUMNER,SUMNER,11A Hunter Middle,11A HUNTER MIDDLE,11A,20081104__tn__general__precinct.csv,21,6515
2008,SUMNER,SUMNER,11B Madison Creek,11B MADISON CREEK,11B,20081104__tn__general__precinct.csv,22,12781
