block_geoid,dst_statefp,dst_countyfp,dst_vtdst,dst_vtdi,dst_geoid,dst_name,weight
470010206001014,47,001,000026,,47001000026,West Hills,1.0
470010206001015,47,001,000026,,47001000026,West Hills,1.0
470010206001016,47,001,000026,,47001000026,West Hills,1.0
470010206001017,47,001,000026,,47001000026,West Hills,1.0
470010206001018,47,001,000026,,47001000026,West Hills,1.0
470010206001019,47,001,000026,,47001000026,West Hills,1.0
470010206002000,47,001,000026,,47001000026,West Hills,1.0
470010206002001,47,001,000026,,47001000026,West Hills,1.0
470010206002002,47,001,000026,,47001000026,West Hills,1.0
470010206002003,47,001,000026,,47001000026,West Hills,1.0
470010206002004,47,001,000026,,47001000026,West Hills,1.0
470010206002005,47,001,000026,,47001000026,West Hills,1.0
470010206002006,47,001,000026,,47001000026,West Hills,1.0
470010206002007,47,001,000026,,47001000026,West Hills,1.0
470010206002008,47,001,000026,,47001000026,West Hills,1.0
470010206002009,47,001,000026,,47001000026,West Hills,1.0
470010206002010,47,001,000026,,47001000026,West Hills,1.0
470010207001000,47,001,000016,,47001000016,Lake City Middle School,1.0
470010207001001,47,001,000016,,47001000016,Lake City Middle School,1.0
470010207001002,47,001,000016,,47001000016,Lake City Middle School,1.0
470010207001003,47,001,000016,,47001000016,Lake City Middle School,1.0
470010207001004,47,001,000016,,47001000016,Lake City Middle School,1.0
470010207001005,47,001,000016,,47001000016,Lake City Middle School,1.0
470010207001006,47,001,000016,,47001000016,Lake City Middle School,1.0
470010207001007,47,001,000002,,47001000002,Briceville,1.0
470010207001008,47,001,000016,,47001000016,Lake City Middle School,1.0
470010207001009,47,001,000016,,47001000016,Lake City Middle School,1.0
470010207001010,47,001,000016,,47001000016,Lake City Middle School,1.0
470010207001011,47,001,000016,,47001000016,Lake City Middle School,1.0
470010207001012,47,001,000016,,47001000016,Lake City Middle School,1.0
470010207001013,47,001,000002,,47001000002,Briceville,1.0
470010207001014,47,001,000016,,47001000016,Lake City Middle School,1.0
470010207001015,47,001,000016,,47001000016,Lake City Middle School,1.0
470010207001016,47,001,000016,,47001000016,Lake City Middle School,1.0
470010207001017,47,001,000016,,47001000016,Lake City Middle School,1.0
470010207001018,47,001,000002,,47001000002,Briceville,1.0
470010207001019,47,001,000002,,47001000002,Briceville,1.0
470010207001020,47,001,000002,,47001000002,Briceville,1.0
470010207001021,47,001,000002,,47001000002,Briceville,1.0
470010207001022,47,001,000002,,47001000002,Briceville,1.0
470010207001023,47,001,000002,,47001000002,Briceville,1.0
470010207001024,47,001,000002,,47001000002,Briceville,1.0
470010207001025,47,001,000002,,47001000002,Briceville,1.0
470010207001026,47,001,000002,,47001000002,Briceville,1.0
470010207001027,47,001,000002,,47001000002,Briceville,1.0
470010207001028,47,001,000002,,47001000002,Briceville,1.0
470010207001029,47,001,000002,,47001000002,Briceville,1.0
470010207001030,47,001,000002,,47001000002,Briceville,1.0
470010207001031,47,001,000002,,47001000002,Briceville,1.0
470010207001032,47,001,000002,,47001000002,Briceville,1.0
470010207001033,47,001,000002,,47001000002,Briceville,1.0
470010207001034,47,001,000002,,47001000002,Briceville,1.0
470010207001035,47,001,000002,,47001000002,Briceville,1.0
470010207001036,47,001,000024,,47001000024,Rosedale,1.0
470010207001037,47,001,000024,,47001000024,Rosedale,1.0
470010207001038,47,001,000024,,47001000024,Rosedale,1.0
470010207001039,47,001,000024,,47001000024,Rosedale,1.0
470010207001040,47,001,000024,,47001000024,Rosedale,1.0
470010207001041,47,001,000024,,47001000024,Rosedale,1.0
470010207001042,47,001,000024,,47001000024,Rosedale,1.0
470010207001043,47,001,000024,,47001000024,Rosedale,1.0
470010207001044,47,001,000024,,47001000024,Rosedale,1.0
470010207001045,47,001,000024,,47001000024,Rosedale,1.0
470010207001046,47,001,000024,,47001000024,Rosedale,1.0
470010207001047,47,001,000024,,47001000024,Rosedale,1.0
470010207001048,47,001,000002,,47001000002,Briceville,1.0
470010207001049,47,001,000002,,47001000002,Briceville,1.0
470010207001050,47,001,000002,,47001000002,Briceville,1.0
470010207001051,47,001,000002,,47001000002,Briceville,1.0
470010207001052,47,001,000002,,47001000002,Briceville,1.0
470010207001053,47,001,000002,,47001000002,Briceville,1.0
470010207001054,47,001,000002,,47001000002,Briceville,1.0
470010207001055,47,001,000024,,47001000024,Rosedale,1.0
470010207001056,47,001,000024,,47001000024,Rosedale,1.0
470010207001057,47,001,000024,,47001000024,Rosedale,1.0
470010207001058,47,001,000024,,47001000024,Rosedale,1.0
470010207001059,47,001,000024,,47001000024,Rosedale,1.0
470010207001060,47,001,000024,,47001000024,Rosedale,1.0
470010207001061,47,001,000024,,47001000024,Rosedale,1.0
470010207001062,47,001,000024,,47001000024,Rosedale,1.0
470010207001063,47,001,000024,,47001000024,Rosedale,1.0
470010207001064,47,001,000024,,47001000024,Rosedale,1.0
470010207001065,47,001,000024,,47001000024,Rosedale,1.0
470010207001066,47,001,000024,,47001000024,Rosedale,1.0
470010207001067,47,001,000024,,47001000024,Rosedale,1.0
470010207001068,47,001,000024,,47001000024,Rosedale,1.0
470010207001069,47,001,000024,,47001000024,Rosedale,1.0
470010207001070,47,001,000024,,47001000024,Rosedale,1.0
470010207001071,47,001,000024,,47001000024,Rosedale,1.0
470010207001072,47,001,000024,,47001000024,Rosedale,1.0
470010207001073,47,001,000024,,47001000024,Rosedale,1.0
470010207001074,47,001,000024,,47001000024,Rosedale,1.0
470010207001075,47,001,000024,,47001000024,Rosedale,1.0
470010207001076,47,001,000024,,47001000024,Rosedale,1.0
470010207001077,47,001,000024,,47001000024,Rosedale,1.0
470010207001078,47,001,000024,,47001000024,Rosedale,1.0
470010207001079,47,001,000024,,47001000024,Rosedale,1.0
470010207001080,47,001,000024,,47001000024,Rosedale,1.0
470010207001081,47,001,000024,,47001000024,Rosedale,1.0
470010207001082,47,001,000024,,47001000024,Rosedale,1.0
470010207001083,47,001,000024,,47001000024,Rosedale,1.0
470010207001084,47,001,000024,,47001000024,Rosedale,1.0
470010207001085,47,001,000024,,47001000024,Rosedale,1.0
470010207001086,47,001,000024,,47001000024,Rosedale,1.0
470010207001087,47,001,000024,,47001000024,Rosedale,1.0
470010207001088,47,001,000024,,47001000024,Rosedale,1.0
470010207001089,47,001,000024,,47001000024,Rosedale,1.0
470010207001090,47,001,000024,,47001000024,Rosedale,1.0
470010207001091,47,001,000024,,47001000024,Rosedale,1.0
470010207001092,47,001,000024,,47001000024,Rosedale,1.0
470010207001093,47,001,000024,,47001000024,Rosedale,1.0
470010207001094,47,001,000024,,47001000024,Rosedale,1.0
470010207001095,47,001,000024,,47001000024,Rosedale,1.0
470010207001096,47,001,000024,,47001000024,Rosedale,1.0
470010207001097,47,001,000024,,47001000024,Rosedale,1.0
470010207001098,47,001,000024,,47001000024,Rosedale,1.0
470010207001099,47,001,000024,,47001000024,Rosedale,1.0
470010207001100,47,001,000024,,47001000024,Rosedale,1.0
470010207001101,47,001,000024,,47001000024,Rosedale,1.0
470010207001102,47,001,000024,,47001000024,Rosedale,1.0
470010207001103,47,001,000024,,47001000024,Rosedale,1.0
470010207001104,47,001,000024,,47001000024,Rosedale,1.0
470010207001105,47,001,000024,,47001000024,Rosedale,1.0
470010207001106,47,001,000024,,47001000024,Rosedale,1.0
470010207001107,47,001,000002,,47001000002,Briceville,1.0
470010207001108,47,001,000024,,47001000024,Rosedale,1.0
470010207001109,47,001,000024,,47001000024,Rosedale,1.0
470010207002000,47,001,000016,,47001000016,Lake City Middle School,1.0
470010207002001,47,001,000002,,47001000002,Briceville,1.0
470010207002002,47,001,000002,,47001000002,Briceville,1.0
470010207002003,47,001,000002,,47001000002,Briceville,1.0
470010207002004,47,001,000002,,47001000002,Briceville,1.0
470010207002005,47,001,000002,,47001000002,Briceville,1.0
470010207002006,47,001,000002,,47001000002,Briceville,1.0
470010207002007,47,001,000002,,47001000002,Briceville,1.0
470010207002008,47,001,000002,,47001000002,Briceville,1.0
470010207002009,47,001,000002,,47001000002,Briceville,1.0
470010207002010,47,001,000002,,47001000002,Briceville,1.0
470010207002011,47,001,000002,,47001000002,Briceville,1.0
470010207002012,47,001,000002,,47001000002,Briceville,1.0
470010207002013,47,001,000002,,47001000002,Briceville,1.0
470010207002014,47,001,000002,,47001000002,Briceville,1.0
470010207002015,47,001,000002,,47001000002,Briceville,1.0
470010207002016,47,001,000002,,47001000002,Briceville,1.0
470010207002017,47,001,000002,,47001000002,Briceville,1.0
470010207002018,47,001,000002,,47001000002,Briceville,1.0
470010207002019,47,001,000002,,47001000002,Briceville,1.0
470010207002020,47,001,000002,,47001000002,Briceville,1.0
470010207002021,47,001,000002,,47001000002,Briceville,1.0
470010207002022,47,001,000002,,47001000002,Briceville,1.0
470010207002023,47,001,000002,,47001000002,Briceville,1.0
470010207002024,47,001,000002,,47001000002,Briceville,1.0
470010207002025,47,001,000002,,47001000002,Briceville,1.0
470010207002026,47,001,000002,,47001000002,Briceville,1.0
470010207002027,47,001,000002,,47001000002,Briceville,1.0
470010207002028,47,001,000002,,47001000002,Briceville,1.0
470010207002029,47,001,000002,,47001000002,Briceville,1.0
470010207002030,47,001,000002,,47001000002,Briceville,1.0
470010207002031,47,001,000002,,47001000002,Briceville,1.0
470010207002032,47,001,000002,,47001000002,Briceville,1.0
470010207002033,47,001,000002,,47001000002,Briceville,1.0
470010207002034,47,001,000002,,47001000002,Briceville,1.0
470010207002035,47,001,000002,,47001000002,Briceville,1.0
470010207002036,47,001,000002,,47001000002,Briceville,1.0
470010208001000,47,001,000016,,47001000016,Lake City Middle School,1.0
470010208001001,47,001,000016,,47001000016,Lake City Middle School,1.0
470010208001002,47,001,000016,,47001000016,Lake City Middle School,1.0
470010208001003,47,001,000016,,47001000016,Lake City Middle School,1.0
470010208001004,47,001,000016,,47001000016,Lake City Middle School,1.0
470010208001005,47,001,000016,,47001000016,Lake City Middle School,1.0
470010208001006,47,001,000016,,47001000016,Lake City Middle School,1.0
470010208001007,47,001,000016,,47001000016,Lake City Middle School,1.0
470010208001008,47,001,000016,,47001000016,Lake City Middle School,1.0
470010208001009,47,001,000016,,47001000016,Lake City Middle School,1.0
470010208001010,47,001,000016,,47001000016,Lake City Middle School,1.0
470010208001011,47,001,000016,,47001000016,Lake City Middle School,1.0
470010208001012,47,001,000016,,47001000016,Lake City Middle School,1.0
470010208001013,47,001,000015,,47001000015,Lake City,1.0
470010208001014,47,001,000016,,47001000016,Lake City Middle School,1.0
470010208001015,47,001,000015,,47001000015,Lake City,1.0
470010208001016,47,001,000015,,47001000015,Lake City,1.0
470010208001017,47,001,000015,,47001000015,Lake City,1.0
470010208001018,47,001,000015,,47001000015,Lake City,1.0
470010208001019,47,001,000015,,47001000015,Lake City,1.0
470010208001020,47,001,000015,,47001000015,Lake City,1.0
470010208001021,47,001,000016,,47001000016,Lake City Middle School,1.0
470010208001022,47,001,000016,,47001000016,Lake City Middle School,1.0
470010208001023,47,001,000016,,47001000016,Lake City Middle School,1.0
470010208001024,47,001,000016,,47001000016,Lake City Middle School,1.0
470010208001025,47,001,000016,,47001000016,Lake City Middle School,1.0
470010208001026,47,001,000016,,47001000016,Lake City Middle School,1.0
470010208001027,47,001,000016,,47001000016,Lake City Middle School,1.0
470010208001028,47,001,000015,,47001000015,Lake City,1.0
470010208001029,47,001,000015,,47001000015,Lake City,1.0
470010208001030,47,001,000015,,47001000015,Lake City,1.0
470010208001031,47,001,000015,,47001000015,Lake City,1.0
470010208001032,47,001,000015,,47001000015,Lake City,1.0
470010208001033,47,001,000015,,47001000015,Lake City,1.0
470010208001034,47,001,000015,,47001000015,Lake City,1.0
470010208001035,47,001,000015,,47001000015,Lake City,1.0
470010208001036,47,001,000016,,47001000016,Lake City Middle School,1.0
470010208001037,47,001,000016,,47001000016,Lake City Middle School,1.0
470010208001038,47,001,000015,,47001000015,Lake City,1.0
470010208001039,47,001,000015,,47001000015,Lake City,1.0
470010208001040,47,001,000015,,47001000015,Lake City,1.0
470010208001041,47,001,000015,,47001000015,Lake City,1.0
470010208001042,47,001,000015,,47001000015,Lake City,1.0
470010208001043,47,001,000015,,47001000015,Lake City,1.0
470010208001044,47,001,000015,,47001000015,Lake City,1.0
470010208001045,47,001,000015,,47001000015,Lake City,1.0
470010208001046,47,001,000015,,47001000015,Lake City,1.0
470010208001047,47,001,000015,,47001000015,Lake City,1.0
470010208001048,47,001,000016,,47001000016,Lake City Middle School,1.0
470010208001049,47,001,000015,,47001000015,Lake City,1.0
470010208001050,47,001,000015,,47001000015,Lake City,1.0
470010208001051,47,001,000015,,47001000015,Lake City,1.0
470010208001052,47,001,000015,,47001000015,Lake City,1.0
470010208001053,47,001,000015,,47001000015,Lake City,1.0
470010208001054,47,001,000015,,47001000015,Lake City,1.0
470010208001055,47,001,000015,,47001000015,Lake City,1.0
470010208001056,47,001,000015,,47001000015,Lake City,1.0
470010208001057,47,001,000015,,47001000015,Lake City,1.0
470010208001058,47,001,000015,,47001000015,Lake City,1.0
470010208001059,47,001,000015,,47001000015,Lake City,1.0
470010208001060,47,001,000015,,47001000015,Lake City,1.0
470010208001061,47,001,000015,,47001000015,Lake City,1.0
470010208001062,47,001,000015,,47001000015,Lake City,1.0
470010208001063,47,001,000015,,47001000015,Lake City,1.0
470010208001064,47,001,000015,,47001000015,Lake City,1.0
470010208001065,47,001,000016,,47001000016,Lake City Middle School,1.0
470010208001066,47,001,000015,,47001000015,Lake City,1.0
470010208001067,47,001,000015,,47001000015,Lake City,1.0
470010208001068,47,001,000015,,47001000015,Lake City,1.0
470010208001069,47,001,000015,,47001000015,Lake City,1.0
470010208001070,47,001,000015,,47001000015,Lake City,1.0
470010208001071,47,001,000015,,47001000015,Lake City,1.0
470010208001072,47,001,000015,,47001000015,Lake City,1.0
470010208001073,47,001,000015,,47001000015,Lake City,1.0
470010208001074,47,001,000015,,47001000015,Lake City,1.0
470010208001075,47,001,000015,,47001000015,Lake City,1.0
470010208001076,47,001,000016,,47001000016,Lake City Middle School,1.0
470010208001077,47,001,000015,,47001000015,Lake City,1.0
470010208001078,47,001,000016,,47001000016,Lake City Middle School,1.0
470010208001079,47,001,000016,,47001000016,Lake City Middle School,1.0
470010208001080,47,001,000016,,47001000016,Lake City Middle School,1.0
470010208001081,47,001,000015,,47001000015,Lake City,1.0
470010208001082,47,001,000015,,47001000015,Lake City,1.0
470010208001083,47,001,000015,,47001000015,Lake City,1.0
470010208001084,47,001,000015,,47001000015,Lake City,1.0
470010208001085,47,001,000016,,47001000016,Lake City Middle School,1.0
470010208001086,47,001,000016,,47001000016,Lake City Middle School,1.0
470010208001087,47,001,000016,,47001000016,Lake City Middle School,1.0
470010208001088,47,001,000016,,47001000016,Lake City Middle School,1.0
470010208001089,47,001,000016,,47001000016,Lake City Middle School,1.0
470010208001090,47,001,000016,,47001000016,Lake City Middle School,1.0
470010208001091,47,001,000016,,47001000016,Lake City Middle School,1.0
470010208001092,47,001,000016,,47001000016,Lake City Middle School,1.0
470010208001093,47,001,000016,,47001000016,Lake City Middle School,1.0
470010208001094,47,001,000016,,47001000016,Lake City Middle School,1.0
470010208001095,47,001,000016,,47001000016,Lake City Middle School,1.0
470010208001096,47,001,000016,,47001000016,Lake City Middle School,1.0
470010208001097,47,001,000016,,47001000016,Lake City Middle School,1.0
470010208001098,47,001,000016,,47001000016,Lake City Middle School,1.0
470010208001099,47,001,000016,,47001000016,Lake City Middle School,1.0
470010208001100,47,001,000016,,47001000016,Lake City Middle School,1.0
470010208001101,47,001,000016,,47001000016,Lake City Middle School,1.0
470010208001102,47,001,000016,,47001000016,Lake City Middle School,1.0
470010208001103,47,001,000016,,47001000016,Lake City Middle School,1.0
470010208001104,47,001,000016,,47001000016,Lake City Middle School,1.0
470010208001105,47,001,000016,,47001000016,Lake City Middle School,1.0
470010208001106,47,001,000016,,47001000016,Lake City Middle School,1.0
470010208001107,47,001,000016,,47001000016,Lake City Middle School,1.0
470010208002000,47,001,000015,,47001000015,Lake City,1.0
470010208002001,47,001,000015,,47001000015,Lake City,1.0
470010208002002,47,001,000015,,47001000015,Lake City,1.0
470010208002003,47,001,000015,,47001000015,Lake City,1.0
470010208002004,47,001,000015,,47001000015,Lake City,1.0
470010208002005,47,001,000015,,47001000015,Lake City,1.0
470010208002006,47,001,000015,,47001000015,Lake City,1.0
470010208002007,47,001,000015,,47001000015,Lake City,1.0
470010208002008,47,001,000015,,47001000015,Lake City,1.0
470010208002009,47,001,000015,,47001000015,Lake City,1.0
470010208002010,47,001,000015,,47001000015,Lake City,1.0
470010208002011,47,001,000015,,47001000015,Lake City,1.0
470010208002012,47,001,000015,,47001000015,Lake City,1.0
470010208002013,47,001,000015,,47001000015,Lake City,1.0
470010208002014,47,001,000015,,47001000015,Lake City,1.0
