audit_label,scope,lines_year,contest_type,year,precinct_key,county_norm,prec_id,split_count,district_weights,dominant_district,dominant_area_weight,total_area_weight,non_dominant_area_weight,normalized_dominant_share,normalized_non_dominant_share,unallocated_area_weight,dem_votes,rep_votes,other_votes,total_votes,cvap_total,cvap_to_total_vote_ratio,dem_share_pct,rep_share_pct,margin_pct,non_dominant_vote_exposure,unallocated_vote_exposure,non_dominant_cvap_exposure,unallocated_cvap_exposure,diagnostic_priority,has_precinct_votes,has_precinct_cvap
state_house_2022,state_house,2022,us_senate,2024,DAVIDSON - 001802,DAVIDSON,001802,3,50:0.999474;54:0.000496;78:0.000030,50,0.99947413,1.0,0.00052587,0.99947413,0.00052587,0.0,262.0,361.0,10.0,633.0,817.0,1.2907,41.3902,57.03,15.6398,0.3329,0.0,0.4296,0.0,low,True,True
state_house_2022,state_house,2022,governor,2022,DAVIDSON - 001802,DAVIDSON,001802,3,50:0.999474;54:0.000496;78:0.000030,50,0.99947413,1.0,0.00052587,0.99947413,0.00052587,0.0,183.0,226.0,7.0,416.0,817.0,1.9639,43.9904,54.3269,10.3365,0.2188,0.0,0.4296,0.0,low,True,True
state_house_2022,state_house,2022,president,2020,DAVIDSON - 001802,DAVIDSON,001802,3,50:0.999474;54:0.000496;78:0.000030,50,0.99947413,1.0,0.00052587,0.99947413,0.00052587,0.0,189.0,339.0,8.0,536.0,817.0,1.5243,35.2612,63.2463,27.9851,0.2819,0.0,0.4296,0.0,low,True,True
state_house_2022,state_house,2022,us_senate,2020,DAVIDSON - 001802,DAVIDSON,001802,3,50:0.999474;54:0.000496;78:0.000030,50,0.99947413,1.0,0.00052587,0.99947413,0.00052587,0.0,178.0,325.0,16.0,519.0,817.0,1.5742,34.2967,62.6204,28.3237,0.2729,0.0,0.4296,0.0,low,True,True
state_senate_2022,state_senate,2022,president,2024,VAN BUREN - 009101,VAN BUREN,009101,2,15:0.999373;16:0.000627,15,0.99937287,1.0,0.00062713,0.99937287,0.00062713,0.0,82.0,315.0,5.0,402.0,683.0,1.699,20.398,78.3582,57.9602,0.2521,0.0,0.4283,0.0,low,True,True
state_senate_2022,state_senate,2022,us_senate,2024,VAN BUREN - 009101,VAN BUREN,009101,2,15:0.999373;16:0.000627,15,0.99937287,1.0,0.00062713,0.99937287,0.00062713,0.0,81.0,298.0,8.0,387.0,683.0,1.7649,20.9302,77.0026,56.0724,0.2427,0.0,0.4283,0.0,low,True,True
state_senate_2022,state_senate,2022,governor,2022,VAN BUREN - 009101,VAN BUREN,009101,2,15:0.999373;16:0.000627,15,0.99937287,1.0,0.00062713,0.99937287,0.00062713,0.0,47.0,173.0,5.0,225.0,683.0,3.0356,20.8889,76.8889,56.0,0.1411,0.0,0.4283,0.0,low,True,True
state_senate_2022,state_senate,2022,president,2020,VAN BUREN - 009101,VAN BUREN,009101,2,15:0.999373;16:0.000627,15,0.99937287,1.0,0.00062713,0.99937287,0.00062713,0.0,96.0,292.0,2.0,390.0,683.0,1.7513,24.6154,74.8718,50.2564,0.2446,0.0,0.4283,0.0,low,True,True
state_senate_2022,state_senate,2022,us_senate,2020,VAN BUREN - 009101,VAN BUREN,009101,2,15:0.999373;16:0.000627,15,0.99937287,1.0,0.00062713,0.99937287,0.00062713,0.0,76.0,287.0,7.0,370.0,683.0,1.8459,20.5405,77.5676,57.027,0.232,0.0,0.4283,0.0,low,True,True
state_house_2022,state_house,2022,president,2024,CROCKETT - 001604,CROCKETT,001604,2,82:0.999454;81:0.000546,82,0.99945438,1.0,0.00054562,0.99945438,0.00054562,0.0,126.0,341.0,7.0,474.0,784.0,1.654,26.5823,71.9409,45.3586,0.2586,0.0,0.4278,0.0,low,True,True
state_house_2022,state_house,2022,us_senate,2024,CROCKETT - 001604,CROCKETT,001604,2,82:0.999454;81:0.000546,82,0.99945438,1.0,0.00054562,0.99945438,0.00054562,0.0,116.0,330.0,9.0,455.0,784.0,1.7231,25.4945,72.5275,47.033,0.2483,0.0,0.4278,0.0,low,True,True
state_house_2022,state_house,2022,governor,2022,CROCKETT - 001604,CROCKETT,001604,2,82:0.999454;81:0.000546,82,0.99945438,1.0,0.00054562,0.99945438,0.00054562,0.0,41.0,172.0,4.0,217.0,784.0,3.6129,18.894,79.2627,60.3687,0.1184,0.0,0.4278,0.0,low,True,True
state_house_2022,state_house,2022,president,2020,CROCKETT - 001604,CROCKETT,001604,2,82:0.999454;81:0.000546,82,0.99945438,1.0,0.00054562,0.99945438,0.00054562,0.0,147.0,379.0,9.0,535.0,784.0,1.4654,27.4766,70.8411,43.3645,0.2919,0.0,0.4278,0.0,low,True,True
state_house_2022,state_house,2022,us_senate,2020,CROCKETT - 001604,CROCKETT,001604,2,82:0.999454;81:0.000546,82,0.99945438,1.0,0.00054562,0.99945438,0.00054562,0.0,133.0,372.0,8.0,513.0,784.0,1.5283,25.9259,72.5146,46.5887,0.2799,0.0,0.4278,0.0,low,True,True
state_senate_2022,state_senate,2022,president,2024,CROCKETT - 001604,CROCKETT,001604,2,25:0.999454;26:0.000546,25,0.99945438,1.0,0.00054562,0.99945438,0.00054562,0.0,126.0,341.0,7.0,474.0,784.0,1.654,26.5823,71.9409,45.3586,0.2586,0.0,0.4278,0.0,low,True,True
state_senate_2022,state_senate,2022,us_senate,2024,CROCKETT - 001604,CROCKETT,001604,2,25:0.999454;26:0.000546,25,0.99945438,1.0,0.00054562,0.99945438,0.00054562,0.0,116.0,330.0,9.0,455.0,784.0,1.7231,25.4945,72.5275,47.033,0.2483,0.0,0.4278,0.0,low,True,True
state_senate_2022,state_senate,2022,governor,2022,CROCKETT - 001604,CROCKETT,001604,2,25:0.999454;26:0.000546,25,0.99945438,1.0,0.00054562,0.99945438,0.00054562,0.0,41.0,172.0,4.0,217.0,784.0,3.6129,18.894,79.2627,60.3687,0.1184,0.0,0.4278,0.0,low,True,True
state_senate_2022,state_senate,2022,president,2020,CROCKETT - 001604,CROCKETT,001604,2,25:0.999454;26:0.000546,25,0.99945438,1.0,0.00054562,0.99945438,0.00054562,0.0,147.0,379.0,9.0,535.0,784.0,1.4654,27.4766,70.8411,43.3645,0.2919,0.0,0.4278,0.0,low,True,True
state_senate_2022,state_senate,2022,us_senate,2020,CROCKETT - 001604,CROCKETT,001604,2,25:0.999454;26:0.000546,25,0.99945438,1.0,0.00054562,0.99945438,0.00054562,0.0,133.0,372.0,8.0,513.0,784.0,1.5283,25.9259,72.5146,46.5887,0.2799,0.0,0.4278,0.0,low,True,True
state_senate_2022,state_senate,2022,president,2024,SMITH - 008302,SMITH,008302,3,15:0.999805;17:0.000098;16:0.000097,15,0.99980508,1.0,0.00019492,0.99980508,0.00019492,0.0,225.0,1134.0,15.0,1374.0,2183.0,1.5888,16.3755,82.5328,66.1572,0.2678,0.0,0.4255,0.0,low,True,True
state_senate_2022,state_senate,2022,us_senate,2024,SMITH - 008302,SMITH,008302,3,15:0.999805;17:0.000098;16:0.000097,15,0.99980508,1.0,0.00019492,0.99980508,0.00019492,0.0,226.0,1070.0,23.0,1319.0,2183.0,1.655,17.1342,81.1221,63.9879,0.2571,0.0,0.4255,0.0,low,True,True
state_senate_2022,state_senate,2022,governor,2022,SMITH - 008302,SMITH,008302,3,15:0.999805;17:0.000098;16:0.000097,15,0.99980508,1.0,0.00019492,0.99980508,0.00019492,0.0,123.0,551.0,18.0,692.0,2183.0,3.1546,17.7746,79.6243,61.8497,0.1349,0.0,0.4255,0.0,low,True,True
state_senate_2022,state_senate,2022,president,2020,SMITH - 008302,SMITH,008302,3,15:0.999805;17:0.000098;16:0.000097,15,0.99980508,1.0,0.00019492,0.99980508,0.00019492,0.0,245.0,1088.0,20.0,1353.0,2183.0,1.6135,18.1079,80.4139,62.306,0.2637,0.0,0.4255,0.0,low,True,True
state_senate_2022,state_senate,2022,us_senate,2020,SMITH - 008302,SMITH,008302,3,15:0.999805;17:0.000098;16:0.000097,15,0.99980508,1.0,0.00019492,0.99980508,0.00019492,0.0,218.0,1004.0,33.0,1255.0,2183.0,1.7394,17.3705,80.0,62.6295,0.2446,0.0,0.4255,0.0,low,True,True
congressional_2022,congressional,2022,president,2024,BLOUNT - 000426,BLOUNT,000426,2,2:0.999701;1:0.000299,2,0.99970053,1.0,0.00029947,0.99970053,0.00029947,0.0,159.0,646.0,6.0,811.0,1419.0,1.7497,19.6054,79.6547,60.0493,0.2429,0.0,0.425,0.0,low,True,True
congressional_2022,congressional,2022,us_senate,2024,BLOUNT - 000426,BLOUNT,000426,2,2:0.999701;1:0.000299,2,0.99970053,1.0,0.00029947,0.99970053,0.00029947,0.0,163.0,621.0,12.0,796.0,1419.0,1.7827,20.4774,78.0151,57.5377,0.2384,0.0,0.425,0.0,low,True,True
congressional_2022,congressional,2022,governor,2022,BLOUNT - 000426,BLOUNT,000426,2,2:0.999701;1:0.000299,2,0.99970053,1.0,0.00029947,0.99970053,0.00029947,0.0,127.0,489.0,10.0,626.0,1419.0,2.2668,20.2875,78.115,57.8275,0.1875,0.0,0.425,0.0,low,True,True
congressional_2022,congressional,2022,president,2020,BLOUNT - 000426,BLOUNT,000426,2,2:0.999701;1:0.000299,2,0.99970053,1.0,0.00029947,0.99970053,0.00029947,0.0,194.0,735.0,11.0,940.0,1419.0,1.5096,20.6383,78.1915,57.5532,0.2815,0.0,0.425,0.0,low,True,True
congressional_2022,congressional,2022,us_senate,2020,BLOUNT - 000426,BLOUNT,000426,2,2:0.999701;1:0.000299,2,0.99970053,1.0,0.00029947,0.99970053,0.00029947,0.0,177.0,723.0,14.0,914.0,1419.0,1.5525,19.3654,79.1028,59.7374,0.2737,0.0,0.425,0.0,low,True,True
state_house_2022,state_house,2022,president,2024,BLOUNT - 000426,BLOUNT,000426,2,8:0.999701;12:0.000299,8,0.99970053,1.0,0.00029947,0.99970053,0.00029947,0.0,159.0,646.0,6.0,811.0,1419.0,1.7497,19.6054,79.6547,60.0493,0.2429,0.0,0.425,0.0,low,True,True
state_house_2022,state_house,2022,us_senate,2024,BLOUNT - 000426,BLOUNT,000426,2,8:0.999701;12:0.000299,8,0.99970053,1.0,0.00029947,0.99970053,0.00029947,0.0,163.0,621.0,12.0,796.0,1419.0,1.7827,20.4774,78.0151,57.5377,0.2384,0.0,0.425,0.0,low,True,True
state_house_2022,state_house,2022,governor,2022,BLOUNT - 000426,BLOUNT,000426,2,8:0.999701;12:0.000299,8,0.99970053,1.0,0.00029947,0.99970053,0.00029947,0.0,127.0,489.0,10.0,626.0,1419.0,2.2668,20.2875,78.115,57.8275,0.1875,0.0,0.425,0.0,low,True,True
state_house_2022,state_house,2022,president,2020,BLOUNT - 000426,BLOUNT,000426,2,8:0.999701;12:0.000299,8,0.99970053,1.0,0.00029947,0.99970053,0.00029947,0.0,194.0,735.0,11.0,940.0,1419.0,1.5096,20.6383,78.1915,57.5532,0.2815,0.0,0.425,0.0,low,True,True
state_house_2022,state_house,2022,us_senate,2020,BLOUNT - 000426,BLOUNT,000426,2,8:0.999701;12:0.000299,8,0.99970053,1.0,0.00029947,0.99970053,0.00029947,0.0,177.0,723.0,14.0,914.0,1419.0,1.5525,19.3654,79.1028,59.7374,0.2737,0.0,0.425,0.0,low,True,True
state_senate_2022,state_senate,2022,president,2024,BLOUNT - 000426,BLOUNT,000426,2,2:0.999701;8:0.000299,2,0.99970053,1.0,0.00029947,0.99970053,0.00029947,0.0,159.0,646.0,6.0,811.0,1419.0,1.7497,19.6054,79.6547,60.0493,0.2429,0.0,0.425,0.0,low,True,True
state_senate_2022,state_senate,2022,us_senate,2024,BLOUNT - 000426,BLOUNT,000426,2,2:0.999701;8:0.000299,2,0.99970053,1.0,0.00029947,0.99970053,0.00029947,0.0,163.0,621.0,12.0,796.0,1419.0,1.7827,20.4774,78.0151,57.5377,0.2384,0.0,0.425,0.0,low,True,True
state_senate_2022,state_senate,2022,governor,2022,BLOUNT - 000426,BLOUNT,000426,2,2:0.999701;8:0.000299,2,0.99970053,1.0,0.00029947,0.99970053,0.00029947,0.0,127.0,489.0,10.0,626.0,1419.0,2.2668,20.2875,78.115,57.8275,0.1875,0.0,0.425,0.0,low,True,True
state_senate_2022,state_senate,2022,president,2020,BLOUNT - 000426,BLOUNT,000426,2,2:0.999701;8:0.000299,2,0.99970053,1.0,0.00029947,0.99970053,0.00029947,0.0,194.0,735.0,11.0,940.0,1419.0,1.5096,20.6383,78.1915,57.5532,0.2815,0.0,0.425,0.0,low,True,True
state_senate_2022,state_senate,2022,us_senate,2020,BLOUNT - 000426,BLOUNT,000426,2,2:0.999701;8:0.000299,2,0.99970053,1.0,0.00029947,0.99970053,0.00029947,0.0,177.0,723.0,14.0,914.0,1419.0,1.5525,19.3654,79.1028,59.7374,0.2737,0.0,0.425,0.0,low,True,True
congressional_2026,congressional,2026,president,2024,BLOUNT - 000402,BLOUNT,000402,2,2:0.999902;1:0.000098,2,0.99990201,1.0,9.799e-05,0.99990201,9.799e-05,0.0,314.0,1453.0,17.0,1784.0,4330.0,2.4271,17.6009,81.4462,63.8453,0.1748,0.0,0.4243,0.0,low,True,True
congressional_2026,congressional,2026,us_senate,2024,BLOUNT - 000402,BLOUNT,000402,2,2:0.999902;1:0.000098,2,0.99990201,1.0,9.799e-05,0.99990201,9.799e-05,0.0,313.0,1432.0,24.0,1769.0,4330.0,2.4477,17.6936,80.9497,63.2561,0.1733,0.0,0.4243,0.0,low,True,True
congressional_2026,congressional,2026,governor,2022,BLOUNT - 000402,BLOUNT,000402,2,2:0.999902;1:0.000098,2,0.99990201,1.0,9.799e-05,0.99990201,9.799e-05,0.0,151.0,832.0,22.0,1005.0,4330.0,4.3085,15.0249,82.7861,67.7612,0.0985,0.0,0.4243,0.0,low,True,True
congressional_2026,congressional,2026,president,2020,BLOUNT - 000402,BLOUNT,000402,2,2:0.999902;1:0.000098,2,0.99990201,1.0,9.799e-05,0.99990201,9.799e-05,0.0,432.0,1937.0,26.0,2395.0,4330.0,1.8079,18.0376,80.8768,62.8392,0.2347,0.0,0.4243,0.0,low,True,True
congressional_2026,congressional,2026,us_senate,2020,BLOUNT - 000402,BLOUNT,000402,2,2:0.999902;1:0.000098,2,0.99990201,1.0,9.799e-05,0.99990201,9.799e-05,0.0,392.0,1890.0,33.0,2315.0,4330.0,1.8704,16.933,81.6415,64.7084,0.2269,0.0,0.4243,0.0,low,True,True
congressional_2026,congressional,2026,president,2024,DYER - 002354,DYER,002354,2,5:0.999540;8:0.000460,5,0.99953973,1.0,0.00046027,0.99953973,0.00046027,0.0,99.0,783.0,4.0,886.0,921.0,1.0395,11.1738,88.3747,77.2009,0.4078,0.0,0.4239,0.0,low,True,True
congressional_2026,congressional,2026,us_senate,2024,DYER - 002354,DYER,002354,2,5:0.999540;8:0.000460,5,0.99953973,1.0,0.00046027,0.99953973,0.00046027,0.0,100.0,739.0,20.0,859.0,921.0,1.0722,11.6414,86.0303,74.3888,0.3954,0.0,0.4239,0.0,low,True,True
congressional_2026,congressional,2026,governor,2022,DYER - 002354,DYER,002354,2,5:0.999540;8:0.000460,5,0.99953973,1.0,0.00046027,0.99953973,0.00046027,0.0,52.0,413.0,12.0,477.0,921.0,1.9308,10.9015,86.5828,75.6813,0.2195,0.0,0.4239,0.0,low,True,True
congressional_2026,congressional,2026,president,2020,DYER - 002354,DYER,002354,2,5:0.999540;8:0.000460,5,0.99953973,1.0,0.00046027,0.99953973,0.00046027,0.0,61.0,457.0,2.0,520.0,921.0,1.7712,11.7308,87.8846,76.1538,0.2393,0.0,0.4239,0.0,low,True,True
congressional_2026,congressional,2026,us_senate,2020,DYER - 002354,DYER,002354,2,5:0.999540;8:0.000460,5,0.99953973,1.0,0.00046027,0.99953973,0.00046027,0.0,49.0,430.0,7.0,486.0,921.0,1.8951,10.0823,88.4774,78.3951,0.2237,0.0,0.4239,0.0,low,True,True
congressional_2026,congressional,2026,president,2024,ANDERSON - 000015,ANDERSON,000015,2,3:0.999681;6:0.000319,3,0.99968109,1.0,0.00031891,0.99968109,0.00031891,0.0,455.0,525.0,18.0,998.0,1327.0,1.3297,45.5912,52.6052,7.014,0.3183,0.0,0.4232,0.0,low,True,True
congressional_2026,congressional,2026,us_senate,2024,ANDERSON - 000015,ANDERSON,000015,2,3:0.999681;6:0.000319,3,0.99968109,1.0,0.00031891,0.99968109,0.00031891,0.0,453.0,502.0,27.0,982.0,1327.0,1.3513,46.1303,51.1202,4.9898,0.3132,0.0,0.4232,0.0,low,True,True
congressional_2026,congressional,2026,governor,2022,ANDERSON - 000015,ANDERSON,000015,2,3:0.999681;6:0.000319,3,0.99968109,1.0,0.00031891,0.99968109,0.00031891,0.0,135.0,773.0,11.0,919.0,1327.0,1.444,14.6899,84.1132,69.4233,0.2931,0.0,0.4232,0.0,low,True,True
congressional_2026,congressional,2026,president,2020,ANDERSON - 000015,ANDERSON,000015,2,3:0.999681;6:0.000319,3,0.99968109,1.0,0.00031891,0.99968109,0.00031891,0.0,0.0,0.0,0.0,0.0,1327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4232,0.0,low,True,True
congressional_2026,congressional,2026,us_senate,2020,ANDERSON - 000015,ANDERSON,000015,2,3:0.999681;6:0.000319,3,0.99968109,1.0,0.00031891,0.99968109,0.00031891,0.0,0.0,0.0,0.0,0.0,1327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4232,0.0,low,True,True
congressional_2022,congressional,2022,president,2024,RUTHERFORD - 007666,RUTHERFORD,007666,2,4:0.999741;5:0.000259,4,0.99974117,1.0,0.00025883,0.99974117,0.00025883,0.0,389.0,766.0,18.0,1173.0,1629.0,1.3887,33.1628,65.3026,32.1398,0.3036,0.0,0.4216,0.0,low,True,True
congressional_2022,congressional,2022,us_senate,2024,RUTHERFORD - 007666,RUTHERFORD,007666,2,4:0.999741;5:0.000259,4,0.99974117,1.0,0.00025883,0.99974117,0.00025883,0.0,379.0,746.0,28.0,1153.0,1629.0,1.4128,32.8708,64.7008,31.83,0.2984,0.0,0.4216,0.0,low,True,True
congressional_2022,congressional,2022,governor,2022,RUTHERFORD - 007666,RUTHERFORD,007666,2,4:0.999741;5:0.000259,4,0.99974117,1.0,0.00025883,0.99974117,0.00025883,0.0,90.0,417.0,8.0,515.0,1629.0,3.1631,17.4757,80.9709,63.4951,0.1333,0.0,0.4216,0.0,low,True,True
congressional_2022,congressional,2022,president,2020,RUTHERFORD - 007666,RUTHERFORD,007666,2,4:0.999741;5:0.000259,4,0.99974117,1.0,0.00025883,0.99974117,0.00025883,0.0,257.0,948.0,19.0,1224.0,1629.0,1.3309,20.9967,77.451,56.4542,0.3168,0.0,0.4216,0.0,low,True,True
congressional_2022,congressional,2022,us_senate,2020,RUTHERFORD - 007666,RUTHERFORD,007666,2,4:0.999741;5:0.000259,4,0.99974117,1.0,0.00025883,0.99974117,0.00025883,0.0,230.0,938.0,15.0,1183.0,1629.0,1.377,19.4421,79.2899,59.8478,0.3062,0.0,0.4216,0.0,low,True,True
state_senate_2022,state_senate,2022,president,2024,LINCOLN - 000017,LINCOLN,000017,3,16:0.999541;14:0.000294;28:0.000165,16,0.99954103,1.0,0.00045897,0.99954103,0.00045897,0.0,82.0,491.0,7.0,580.0,917.0,1.581,14.1379,84.6552,70.5172,0.2662,0.0,0.4209,0.0,low,True,True
state_senate_2022,state_senate,2022,us_senate,2024,LINCOLN - 000017,LINCOLN,000017,3,16:0.999541;14:0.000294;28:0.000165,16,0.99954103,1.0,0.00045897,0.99954103,0.00045897,0.0,78.0,480.0,9.0,567.0,917.0,1.6173,13.7566,84.6561,70.8995,0.2602,0.0,0.4209,0.0,low,True,True
state_senate_2022,state_senate,2022,governor,2022,LINCOLN - 000017,LINCOLN,000017,3,16:0.999541;14:0.000294;28:0.000165,16,0.99954103,1.0,0.00045897,0.99954103,0.00045897,0.0,41.0,382.0,11.0,434.0,917.0,2.1129,9.447,88.0184,78.5714,0.1992,0.0,0.4209,0.0,low,True,True
state_senate_2022,state_senate,2022,president,2020,LINCOLN - 000017,LINCOLN,000017,3,16:0.999541;14:0.000294;28:0.000165,16,0.99954103,1.0,0.00045897,0.99954103,0.00045897,0.0,62.0,273.0,6.0,341.0,917.0,2.6891,18.1818,80.0587,61.8768,0.1565,0.0,0.4209,0.0,low,True,True
state_senate_2022,state_senate,2022,us_senate,2020,LINCOLN - 000017,LINCOLN,000017,3,16:0.999541;14:0.000294;28:0.000165,16,0.99954103,1.0,0.00045897,0.99954103,0.00045897,0.0,58.0,266.0,7.0,331.0,917.0,2.7704,17.5227,80.3625,62.8399,0.1519,0.0,0.4209,0.0,low,True,True
congressional_2026,congressional,2026,president,2024,GRAINGER - 002952,GRAINGER,002952,2,2:0.999732;1:0.000268,2,0.99973168,1.0,0.00026832,0.99973168,0.00026832,0.0,113.0,913.0,8.0,1034.0,1558.0,1.5068,10.9284,88.2979,77.3694,0.2774,0.0,0.418,0.0,low,True,True
congressional_2026,congressional,2026,us_senate,2024,GRAINGER - 002952,GRAINGER,002952,2,2:0.999732;1:0.000268,2,0.99973168,1.0,0.00026832,0.99973168,0.00026832,0.0,126.0,864.0,14.0,1004.0,1558.0,1.5518,12.5498,86.0558,73.506,0.2694,0.0,0.418,0.0,low,True,True
congressional_2026,congressional,2026,governor,2022,GRAINGER - 002952,GRAINGER,002952,2,2:0.999732;1:0.000268,2,0.99973168,1.0,0.00026832,0.99973168,0.00026832,0.0,62.0,448.0,4.0,514.0,1558.0,3.0311,12.0623,87.1595,75.0973,0.1379,0.0,0.418,0.0,low,True,True
congressional_2026,congressional,2026,president,2020,GRAINGER - 002952,GRAINGER,002952,2,2:0.999732;1:0.000268,2,0.99973168,1.0,0.00026832,0.99973168,0.00026832,0.0,137.0,895.0,15.0,1047.0,1558.0,1.4881,13.085,85.4823,72.3973,0.2809,0.0,0.418,0.0,low,True,True
congressional_2026,congressional,2026,us_senate,2020,GRAINGER - 002952,GRAINGER,002952,2,2:0.999732;1:0.000268,2,0.99973168,1.0,0.00026832,0.99973168,0.00026832,0.0,116.0,831.0,16.0,963.0,1558.0,1.6179,12.0457,86.2928,74.2471,0.2584,0.0,0.418,0.0,low,True,True
congressional_2026,congressional,2026,president,2024,ROANE - 007457,ROANE,007457,2,3:0.999793;6:0.000207,3,0.99979335,1.0,0.00020665,0.99979335,0.00020665,0.0,212.0,991.0,16.0,1219.0,2015.0,1.653,17.3913,81.2961,63.9048,0.2519,0.0,0.4164,0.0,low,True,True
congressional_2026,congressional,2026,us_senate,2024,ROANE - 007457,ROANE,007457,2,3:0.999793;6:0.000207,3,0.99979335,1.0,0.00020665,0.99979335,0.00020665,0.0,224.0,959.0,17.0,1200.0,2015.0,1.6792,18.6667,79.9167,61.25,0.248,0.0,0.4164,0.0,low,True,True
congressional_2026,congressional,2026,governor,2022,ROANE - 007457,ROANE,007457,2,3:0.999793;6:0.000207,3,0.99979335,1.0,0.00020665,0.99979335,0.00020665,0.0,126.0,528.0,17.0,671.0,2015.0,3.003,18.7779,78.6885,59.9106,0.1387,0.0,0.4164,0.0,low,True,True
congressional_2026,congressional,2026,president,2020,ROANE - 007457,ROANE,007457,2,3:0.999793;6:0.000207,3,0.99979335,1.0,0.00020665,0.99979335,0.00020665,0.0,216.0,893.0,29.0,1138.0,2015.0,1.7707,18.9807,78.471,59.4903,0.2352,0.0,0.4164,0.0,low,True,True
congressional_2026,congressional,2026,us_senate,2020,ROANE - 007457,ROANE,007457,2,3:0.999793;6:0.000207,3,0.99979335,1.0,0.00020665,0.99979335,0.00020665,0.0,192.0,885.0,27.0,1104.0,2015.0,1.8252,17.3913,80.163,62.7717,0.2281,0.0,0.4164,0.0,low,True,True
state_senate_2022,state_senate,2022,president,2024,HAWKINS - 003806,HAWKINS,003806,3,4:0.998781;9:0.000791;3:0.000428,4,0.99878136,1.0,0.00121864,0.99878136,0.00121864,0.0,273.0,1734.0,17.0,2024.0,341.0,0.1685,13.4881,85.6719,72.1838,2.4665,0.0,0.4156,0.0,low,True,True
state_senate_2022,state_senate,2022,us_senate,2024,HAWKINS - 003806,HAWKINS,003806,3,4:0.998781;9:0.000791;3:0.000428,4,0.99878136,1.0,0.00121864,0.99878136,0.00121864,0.0,256.0,1654.0,36.0,1946.0,341.0,0.1752,13.1552,84.9949,71.8397,2.3715,0.0,0.4156,0.0,low,True,True
state_senate_2022,state_senate,2022,governor,2022,HAWKINS - 003806,HAWKINS,003806,3,4:0.998781;9:0.000791;3:0.000428,4,0.99878136,1.0,0.00121864,0.99878136,0.00121864,0.0,8.0,87.0,3.0,98.0,341.0,3.4796,8.1633,88.7755,80.6122,0.1194,0.0,0.4156,0.0,low,True,True
state_senate_2022,state_senate,2022,president,2020,HAWKINS - 003806,HAWKINS,003806,3,4:0.998781;9:0.000791;3:0.000428,4,0.99878136,1.0,0.00121864,0.99878136,0.00121864,0.0,14.0,151.0,1.0,166.0,341.0,2.0542,8.4337,90.9639,82.5301,0.2023,0.0,0.4156,0.0,low,True,True
state_senate_2022,state_senate,2022,us_senate,2020,HAWKINS - 003806,HAWKINS,003806,3,4:0.998781;9:0.000791;3:0.000428,4,0.99878136,1.0,0.00121864,0.99878136,0.00121864,0.0,12.0,141.0,1.0,154.0,341.0,2.2143,7.7922,91.5584,83.7662,0.1877,0.0,0.4156,0.0,low,True,True
state_senate_2022,state_senate,2022,president,2024,DAVIDSON - 001804,DAVIDSON,001804,4,20:0.999143;19:0.000660;23:0.000113;21:0.000084,20,0.9991433,1.0,0.0008567,0.9991433,0.0008567,0.0,1000.0,195.0,21.0,1216.0,485.0,0.3988,82.2368,16.0362,-66.2007,1.0417,0.0,0.4155,0.0,low,True,True
state_senate_2022,state_senate,2022,us_senate,2024,DAVIDSON - 001804,DAVIDSON,001804,4,20:0.999143;19:0.000660;23:0.000113;21:0.000084,20,0.9991433,1.0,0.0008567,0.9991433,0.0008567,0.0,966.0,190.0,27.0,1183.0,485.0,0.41,81.6568,16.0609,-65.5959,1.0135,0.0,0.4155,0.0,low,True,True
state_senate_2022,state_senate,2022,governor,2022,DAVIDSON - 001804,DAVIDSON,001804,4,20:0.999143;19:0.000660;23:0.000113;21:0.000084,20,0.9991433,1.0,0.0008567,0.9991433,0.0008567,0.0,555.0,112.0,43.0,710.0,485.0,0.6831,78.169,15.7746,-62.3944,0.6083,0.0,0.4155,0.0,low,True,True
state_senate_2022,state_senate,2022,president,2020,DAVIDSON - 001804,DAVIDSON,001804,4,20:0.999143;19:0.000660;23:0.000113;21:0.000084,20,0.9991433,1.0,0.0008567,0.9991433,0.0008567,0.0,94.0,201.0,9.0,304.0,485.0,1.5954,30.9211,66.1184,35.1974,0.2604,0.0,0.4155,0.0,low,True,True
state_senate_2022,state_senate,2022,us_senate,2020,DAVIDSON - 001804,DAVIDSON,001804,4,20:0.999143;19:0.000660;23:0.000113;21:0.000084,20,0.9991433,1.0,0.0008567,0.9991433,0.0008567,0.0,83.0,200.0,7.0,290.0,485.0,1.6724,28.6207,68.9655,40.3448,0.2484,0.0,0.4155,0.0,low,True,True
congressional_2026,congressional,2026,president,2024,JEFFERSON - 004605,JEFFERSON,004605,2,1:0.999870;2:0.000130,1,0.99986993,1.0,0.00013007,0.99986993,0.00013007,0.0,399.0,1164.0,18.0,1581.0,3188.0,2.0164,25.2372,73.6243,48.3871,0.2056,0.0,0.4147,0.0,low,True,True
congressional_2026,congressional,2026,us_senate,2024,JEFFERSON - 004605,JEFFERSON,004605,2,1:0.999870;2:0.000130,1,0.99986993,1.0,0.00013007,0.99986993,0.00013007,0.0,402.0,1129.0,32.0,1563.0,3188.0,2.0397,25.7198,72.2329,46.5131,0.2033,0.0,0.4147,0.0,low,True,True
